reached	reach	VERB	VBD	O
an	an	DET	DT	O
IOP	IOP	PROPN	NNP	O
of	of	ADP	IN	O
30	30	NUM	CD	O
mm	mm	PROPN	NNP	O
Hg	Hg	PROPN	NNP	O
or	or	CCONJ	CC	O
more	more	ADJ	JJR	O
,	,	PUNCT	,	O
40	40	NUM	CD	O
mm	mm	PROPN	NNP	O
Hg	Hg	PROPN	NNP	O
or	or	CCONJ	CC	O
more	more	ADJ	JJR	O
,	,	PUNCT	,	O
and	and	CCONJ	CC	O
50	50	NUM	CD	O
mm	mm	PROPN	NNP	O
Hg	Hg	PROPN	NNP	O
or	or	CCONJ	CC	O
more	more	ADJ	JJR	O
,	,	PUNCT	,	O
respectively	respectively	ADV	RB	O
.	.	PUNCT	.	O

Topical	topical	ADJ	JJ	O
IOP	IOP	PROPN	NNP	O
-	-	PUNCT	HYPH	O
lowering	lower	VERB	VBG	O
medication	medication	NOUN	NN	O
was	be	VERB	VBD	O
administered	administer	VERB	VBN	O
in	in	ADP	IN	O
74	74	NUM	CD	O
.	.	PUNCT	.	O
8	8	NUM	CD	O
%	%	NOUN	NN	O
of	of	ADP	IN	O
implanted	implanted	ADJ	JJ	O
eyes	eye	NOUN	NNS	O
,	,	PUNCT	,	O
and	and	CCONJ	CC	O
IOP	IOP	PROPN	NNP	O
-	-	PUNCT	HYPH	O
lowering	lower	VERB	VBG	O
surgeries	surgery	NOUN	NNS	O
,	,	PUNCT	,	O
most	most	ADJ	JJS	O
of	of	ADP	IN	O
which	which	DET	WDT	O
were	be	VERB	VBD	O
trabeculectomies	trabeculectomie	NOUN	NNS	O
(	(	PUNCT	-LRB-	O
76	76	NUM	CD	O
.	.	PUNCT	.	O
2	2	NUM	CD	O
%	%	NOUN	NN	O
)	)	PUNCT	-RRB-	O
,	,	PUNCT	,	O
were	be	VERB	VBD	O
performed	perform	VERB	VBN	O
on	on	ADP	IN	O
36	36	NUM	CD	O
.	.	PUNCT	.	O
6	6	NUM	CD	O
%	%	NOUN	NN	O
of	of	ADP	IN	O
implanted	implanted	ADJ	JJ	O
eyes	eye	NOUN	NNS	O
.	.	PUNCT	.	O

Intraocular	intraocular	ADJ	JJ	O
pressure	pressure	NOUN	NN	O
-	-	PUNCT	HYPH	O
lowering	lower	VERB	VBG	O
surgeries	surgery	NOUN	NNS	O
were	be	VERB	VBD	O
considered	consider	VERB	VBN	O
a	a	DET	DT	O
success	success	NOUN	NN	O
(	(	PUNCT	-LRB-	O
postoperative	postoperative	ADJ	JJ	O
IOP	IOP	PROPN	NNP	O
of	of	ADP	IN	O
6	6	NUM	CD	O
-	-	SYM	SYM	O
21	21	NUM	CD	O
mm	mm	NOUN	NNS	O
Hg	Hg	PROPN	NNP	O
with	with	ADP	IN	O
or	or	CCONJ	CC	O
without	without	ADP	IN	O
additional	additional	ADJ	JJ	O
IOP	IOP	PROPN	NNP	O
-	-	PUNCT	HYPH	O
lowering	lower	VERB	VBG	O
medication	medication	NOUN	NN	O
)	)	PUNCT	-RRB-	O
in	in	ADP	IN	O
85	85	NUM	CD	O
.	.	PUNCT	.	O
1	1	NUM	CD	O
%	%	NOUN	NN	O
of	of	ADP	IN	O
eyes	eye	NOUN	NNS	O
at	at	ADP	IN	O
1	1	NUM	CD	O
year	year	NOUN	NN	O
.	.	PUNCT	.	O

The	the	DET	DT	O
rate	rate	NOUN	NN	O
of	of	ADP	IN	O
hypotony	hypotony	NOUN	NN	B-Disease
(	(	PUNCT	-LRB-	O
IOP	IOP	PROPN	NNP	O
<	<	X	XX	O
/	/	SYM	SYM	O
=	=	SYM	SYM	O
5	5	NUM	CD	O
mm	mm	PROPN	NNP	O
Hg	Hg	PROPN	NNP	O
)	)	PUNCT	-RRB-	O
following	follow	VERB	VBG	O
IOP	IOP	PROPN	NNP	O
-	-	PUNCT	HYPH	O
lowering	lower	VERB	VBG	O
surgery	surgery	NOUN	NN	O
(	(	PUNCT	-LRB-	O
42	42	NUM	CD	O
.	.	PUNCT	.	O
5	5	NUM	CD	O
%	%	NOUN	NN	O
)	)	PUNCT	-RRB-	O
was	be	VERB	VBD	O
not	not	ADV	RB	O
different	different	ADJ	JJ	O
from	from	ADP	IN	O
that	that	DET	DT	O
of	of	ADP	IN	O
implanted	implant	VERB	VBN	O
eyes	eye	NOUN	NNS	O
not	not	ADV	RB	O
subjected	subject	VERB	VBN	O
to	to	ADP	IN	O
surgery	surgery	NOUN	NN	O
(	(	PUNCT	-LRB-	O
35	35	NUM	CD	O
.	.	NOUN	NN	O
4	4	NUM	CD	O
%	%	NOUN	NN	O
)	)	PUNCT	-RRB-	O
(	(	PUNCT	-LRB-	O
P	p	NOUN	NN	O
=	=	X	XX	O
.	.	PUNCT	.	O
09	09	NUM	CD	O
)	)	PUNCT	-RRB-	O
.	.	PUNCT	.	O

CONCLUSION	conclusion	NOUN	NN	O
:	:	PUNCT	:	O
Elevated	elevated	ADJ	JJ	O
IOP	IOP	PROPN	NNP	O
is	be	VERB	VBZ	O
a	a	DET	DT	O
significant	significant	ADJ	JJ	O
complication	complication	NOUN	NN	O
with	with	ADP	IN	O
the	the	DET	DT	O
FA	FA	PROPN	NNP	O
intravitreal	intravitreal	ADJ	JJ	O
implant	implant	ADJ	JJ	O
but	but	CCONJ	CC	O
may	may	VERB	MD	O
be	be	VERB	VB	O
controlled	control	VERB	VBN	O
with	with	ADP	IN	O
medication	medication	NOUN	NN	O
and	and	CCONJ	CC	O
surgery	surgery	NOUN	NN	O
.	.	PUNCT	.	O

Myocardial	Myocardial	PROPN	NNP	O
Fas	Fas	PROPN	NNP	O
ligand	ligand	NOUN	NN	O
expression	expression	NOUN	NN	O
increases	increase	VERB	VBZ	O
susceptibility	susceptibility	NOUN	NN	O
to	to	ADP	IN	O
AZT	AZT	PROPN	NNP	B-Chemical
-	-	PUNCT	HYPH	O
induced	induce	VERB	VBN	O
cardiomyopathy	cardiomyopathy	NOUN	NN	B-Disease
.	.	PUNCT	.	O

BACKGROUND	BACKGROUND	NOUN	NNS	O
:	:	PUNCT	:	O
Dilated	dilate	VERB	VBN	B-Disease
cardiomyopathy	cardiomyopathy	NOUN	NN	I-Disease
(	(	PUNCT	-LRB-	O
DCM	DCM	PROPN	NNP	B-Disease
)	)	PUNCT	-RRB-	O
and	and	CCONJ	CC	O
myocarditis	myocarditis	NOUN	NN	B-Disease
occur	occur	VERB	VBP	O
in	in	ADP	IN	O
many	many	ADJ	JJ	O
HIV	HIV	PROPN	NNP	B-Disease
-	-	PUNCT	HYPH	I-Disease
infected	infect	VERB	VBN	I-Disease
individuals	individual	NOUN	NNS	O
,	,	PUNCT	,	O
resulting	result	VERB	VBG	O
in	in	ADP	IN	O
symptomatic	symptomatic	ADJ	JJ	O
heart	heart	NOUN	NN	B-Disease
failure	failure	NOUN	NN	I-Disease
in	in	ADP	IN	O
up	up	ADP	IN	O
to	to	PART	TO	O
5	5	NUM	CD	O
%	%	NOUN	NN	O
of	of	ADP	IN	O
patients	patient	NOUN	NNS	O
.	.	PUNCT	.	O

Highly	highly	ADV	RB	O
active	active	ADJ	JJ	O
antiretroviral	antiretroviral	ADJ	JJ	O
therapy	therapy	NOUN	NN	O
(	(	PUNCT	-LRB-	O
HAART	HAART	PROPN	NNP	O
)	)	PUNCT	-RRB-	O
has	have	VERB	VBZ	O
significantly	significantly	ADV	RB	O
reduced	reduce	VERB	VBN	O
morbidity	morbidity	NOUN	NN	O
and	and	CCONJ	CC	O
mortality	mortality	NOUN	NN	O
of	of	ADP	IN	O
acquired	acquire	VERB	VBN	B-Disease
immunodeficiency	immunodeficiency	NOUN	NN	I-Disease
syndrome	syndrome	NOUN	NN	I-Disease
(	(	PUNCT	-LRB-	O
AIDS	AIDS	PROPN	NNP	B-Disease
)	)	PUNCT	-RRB-	O
,	,	PUNCT	,	O
but	but	CCONJ	CC	O
has	have	VERB	VBZ	O
resulted	result	VERB	VBN	O
in	in	ADP	IN	O
an	an	DET	DT	O
increase	increase	NOUN	NN	O
in	in	ADP	IN	O
cardiac	cardiac	ADJ	JJ	B-Disease
and	and	CCONJ	CC	I-Disease
skeletal	skeletal	ADJ	JJ	I-Disease
myopathies	myopathy	NOUN	NNS	I-Disease
.	.	PUNCT	.	O

METHODS	method	NOUN	NNS	O
AND	and	CCONJ	CC	O
RESULTS	results	NOUN	NN	O
:	:	PUNCT	:	O
In	in	ADP	IN	O
order	order	NOUN	NN	O
to	to	PART	TO	O
investigate	investigate	VERB	VB	O
whether	whether	ADP	IN	O
the	the	DET	DT	O
HAART	HAART	PROPN	NNP	O
component	component	NOUN	NN	O
zidovudine	zidovudine	NOUN	NN	B-Chemical
(	(	PUNCT	-LRB-	O
3	3	NUM	CD	B-Chemical
'	'	PART	POS	I-Chemical
-	-	PUNCT	HYPH	I-Chemical
azido	azido	NOUN	NN	I-Chemical
-	-	PUNCT	HYPH	I-Chemical
2	2	NUM	CD	I-Chemical
'	'	NUM	CD	I-Chemical
,	,	PUNCT	,	I-Chemical
3	3	NUM	CD	I-Chemical
'	'	PART	POS	I-Chemical
-	-	PUNCT	HYPH	I-Chemical
deoxythymidine	deoxythymidine	NOUN	NN	I-Chemical
;	;	PUNCT	:	O
AZT	AZT	PROPN	NNP	B-Chemical
)	)	PUNCT	-RRB-	O
triggers	trigger	VERB	VBZ	O
the	the	DET	DT	O
Fas	Fas	PROPN	NNP	O
-	-	PUNCT	HYPH	O
dependent	dependent	ADJ	JJ	O
cell	cell	NOUN	NN	O
-	-	PUNCT	HYPH	O
death	death	NOUN	NN	O
pathway	pathway	NOUN	NN	O
and	and	CCONJ	CC	O
cause	cause	VERB	VB	O
cytoskeletal	cytoskeletal	ADJ	JJ	O
disruption	disruption	NOUN	NN	O
in	in	ADP	IN	O
a	a	DET	DT	O
murine	murine	ADJ	JJ	O
model	model	NOUN	NN	O
of	of	ADP	IN	O
DCM	DCM	PROPN	NNP	B-Disease
,	,	PUNCT	,	O
8	8	NUM	CD	O
-	-	PUNCT	HYPH	O
week	week	NOUN	NN	O
-	-	PUNCT	HYPH	O
old	old	ADJ	JJ	O
transgenic	transgenic	NOUN	NN	O
(	(	PUNCT	-LRB-	O
expressing	express	VERB	VBG	O
Fas	Fas	PROPN	NNP	O
ligand	ligand	NOUN	NN	O
in	in	ADP	IN	O
the	the	DET	DT	O
myocardium	myocardium	NOUN	NN	O
:	:	PUNCT	:	O
FasL	FasL	PROPN	NNP	O
Tg	Tg	PROPN	NNP	O
)	)	PUNCT	-RRB-	O
and	and	CCONJ	CC	O
non	non	ADJ	JJ	O
-	-	ADJ	JJ	O
transgenic	transgenic	ADJ	JJ	O
(	(	PUNCT	-LRB-	O
NTg	NTg	NOUN	NNS	O
)	)	PUNCT	-RRB-	O
mice	mouse	NOUN	NNS	O
received	receive	VERB	VBD	O
water	water	NOUN	NN	O
ad	ad	NOUN	NN	O
libitum	libitum	NOUN	NN	O
containing	contain	VERB	VBG	O
different	different	ADJ	JJ	O
concentrations	concentration	NOUN	NNS	O
of	of	ADP	IN	O
AZT	AZT	PROPN	NNP	B-Chemical
(	(	PUNCT	-LRB-	O
0	0	NUM	CD	O
,	,	PUNCT	,	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
07	07	NUM	CD	O
,	,	PUNCT	,	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
2	2	NUM	CD	O
,	,	PUNCT	,	O
and	and	CCONJ	CC	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
7	7	NUM	CD	O
mg	mg	NOUN	NN	O
/	/	SYM	SYM	O
ml	ml	NOUN	NN	O
)	)	PUNCT	-RRB-	O
.	.	PUNCT	.	O

After	after	ADP	IN	O
6	6	NUM	CD	O
weeks	week	NOUN	NNS	O
,	,	PUNCT	,	O
cardiac	cardiac	ADJ	JJ	O
function	function	NOUN	NN	O
was	be	VERB	VBD	O
assessed	assess	VERB	VBN	O
by	by	ADP	IN	O
echocardiography	echocardiography	NOUN	NN	O
and	and	CCONJ	CC	O
morphology	morphology	NOUN	NN	O
was	be	VERB	VBD	O
assessed	assess	VERB	VBN	O
by	by	ADP	IN	O
histopathologic	histopathologic	ADJ	JJ	O
and	and	CCONJ	CC	O
immunohistochemical	immunohistochemical	ADJ	JJ	O
methods	method	NOUN	NNS	O
.	.	PUNCT	.	O

NTg	NTg	NOUN	NNS	O
and	and	CCONJ	CC	O
untreated	untreated	ADJ	JJ	O
FasL	FasL	PROPN	NNP	O
Tg	Tg	PROPN	NNP	O
mice	mouse	NOUN	NNS	O
showed	show	VERB	VBD	O
little	little	ADJ	JJ	O
or	or	CCONJ	CC	O
no	no	DET	DT	O
change	change	NOUN	NN	O
in	in	ADP	IN	O
cardiac	cardiac	ADJ	JJ	O
structure	structure	NOUN	NN	O
or	or	CCONJ	CC	O
function	function	NOUN	NN	O
.	.	PUNCT	.	O

In	in	ADP	IN	O
contrast	contrast	NOUN	NN	O
,	,	PUNCT	,	O
AZT	AZT	PROPN	NNP	B-Chemical
-	-	PUNCT	HYPH	O
treated	treat	VERB	VBN	O
FasL	FasL	PROPN	NNP	O
Tg	Tg	PROPN	NNP	O
mice	mouse	NOUN	NNS	O
developed	develop	VERB	VBD	O
cardiac	cardiac	ADJ	JJ	B-Disease
dilation	dilation	NOUN	NN	I-Disease
and	and	CCONJ	CC	O
depressed	depressed	ADJ	JJ	O
cardiac	cardiac	ADJ	JJ	O
function	function	NOUN	NN	O
in	in	ADP	IN	O
a	a	DET	DT	O
dose	dose	NOUN	NN	O
-	-	PUNCT	HYPH	O
dependent	dependent	ADJ	JJ	O
manner	manner	NOUN	NN	O
,	,	PUNCT	,	O
with	with	ADP	IN	O
concomitant	concomitant	ADJ	JJ	O
inflammatory	inflammatory	ADJ	JJ	O
infiltration	infiltration	NOUN	NN	O
of	of	ADP	IN	O
both	both	DET	DT	O
ventricles	ventricle	NOUN	NNS	O
.	.	PUNCT	.	O

These	these	DET	DT	O
changes	change	NOUN	NNS	O
were	be	VERB	VBD	O
associated	associate	VERB	VBN	O
with	with	ADP	IN	O
an	an	DET	DT	O
increased	increase	VERB	VBN	O
sarcolemmal	sarcolemmal	ADJ	JJ	O
expression	expression	NOUN	NN	O
of	of	ADP	IN	O
Fas	Fas	PROPN	NNP	O
and	and	CCONJ	CC	O
FasL	FasL	PROPN	NNP	O
,	,	PUNCT	,	O
as	as	ADV	RB	O
well	well	ADV	RB	O
as	as	ADP	IN	O
increased	increase	VERB	VBN	O
activation	activation	NOUN	NN	O
of	of	ADP	IN	O
caspase	caspase	NOUN	NN	O
3	3	NUM	CD	O
,	,	PUNCT	,	O
translocation	translocation	NOUN	NN	O
of	of	ADP	IN	O
calpain	calpain	NOUN	NN	O
1	1	NUM	CD	O
to	to	ADP	IN	O
the	the	DET	DT	O
sarcolemma	sarcolemma	NOUN	NN	O
and	and	CCONJ	CC	O
sarcomere	sarcomere	NOUN	NN	O
,	,	PUNCT	,	O
and	and	CCONJ	CC	O
increased	increase	VERB	VBN	O
numbers	number	NOUN	NNS	O
of	of	ADP	IN	O
cells	cell	NOUN	NNS	O
undergoing	undergo	VERB	VBG	O
apoptosis	apoptosis	NOUN	NN	O
.	.	PUNCT	.	O

These	these	DET	DT	O
were	be	VERB	VBD	O
associated	associate	VERB	VBN	O
with	with	ADP	IN	O
changes	change	NOUN	NNS	O
in	in	ADP	IN	O
dystrophin	dystrophin	NOUN	NN	O
and	and	CCONJ	CC	O
cardiac	cardiac	ADJ	JJ	O
troponin	troponin	NOUN	NN	O
I	-PRON-	PRON	PRP	O
localization	localization	VERB	VBP	O
,	,	PUNCT	,	O
as	as	ADV	RB	O
well	well	ADV	RB	O
as	as	ADP	IN	O
loss	loss	NOUN	NN	O
of	of	ADP	IN	O
sarcolemmal	sarcolemmal	ADJ	JJ	O
integrity	integrity	NOUN	NN	O
.	.	PUNCT	.	O

CONCLUSIONS	conclusion	NOUN	NNS	O
:	:	PUNCT	:	O
The	the	DET	DT	O
expression	expression	NOUN	NN	O
of	of	ADP	IN	O
Fas	Fas	PROPN	NNP	O
ligand	ligand	NOUN	NN	O
in	in	ADP	IN	O
the	the	DET	DT	O
myocardium	myocardium	NOUN	NN	O
,	,	PUNCT	,	O
as	as	ADP	IN	O
identified	identify	VERB	VBN	O
in	in	ADP	IN	O
HIV	HIV	PROPN	NNP	O
-	-	PUNCT	HYPH	O
positive	positive	ADJ	JJ	O
patients	patient	NOUN	NNS	O
,	,	PUNCT	,	O
might	may	VERB	MD	O
increase	increase	VERB	VB	O
the	the	DET	DT	O
susceptibility	susceptibility	NOUN	NN	O
to	to	ADP	IN	O
HAART	HAART	PROPN	NNP	O
-	-	PUNCT	HYPH	O
induced	induce	VERB	VBN	O
cardiomyopathy	cardiomyopathy	NOUN	NN	B-Disease
due	due	ADP	IN	O
to	to	ADP	IN	O
activation	activation	NOUN	NN	O
of	of	ADP	IN	O
apoptotic	apoptotic	ADJ	JJ	O
pathways	pathway	NOUN	NNS	O
,	,	PUNCT	,	O
resulting	result	VERB	VBG	O
in	in	ADP	IN	O
cardiac	cardiac	ADJ	JJ	B-Disease
dilation	dilation	NOUN	NN	I-Disease
and	and	CCONJ	CC	I-Disease
dysfunction	dysfunction	NOUN	NN	I-Disease
.	.	PUNCT	.	O

Gastrointestinal	gastrointestinal	ADJ	JJ	O
tolerability	tolerability	NOUN	NN	O
of	of	ADP	IN	O
etoricoxib	etoricoxib	NOUN	NN	B-Chemical
in	in	ADP	IN	O
rheumatoid	rheumatoid	ADJ	JJ	B-Disease
arthritis	arthritis	NOUN	NN	I-Disease
patients	patient	NOUN	NNS	O
:	:	PUNCT	:	O
results	result	NOUN	NNS	O
of	of	ADP	IN	O
the	the	DET	DT	O
etoricoxib	etoricoxib	NOUN	NN	B-Chemical
vs	vs	ADP	IN	O
diclofenac	diclofenac	NOUN	NN	B-Chemical
sodium	sodium	NOUN	NN	I-Chemical
gastrointestinal	gastrointestinal	ADJ	JJ	O
tolerability	tolerability	NOUN	NN	O
and	and	CCONJ	CC	O
effectiveness	effectiveness	NOUN	NN	O
trial	trial	NOUN	NN	O
(	(	PUNCT	-LRB-	O
EDGE	EDGE	PROPN	NNP	O
-	-	PUNCT	HYPH	O
II	II	PROPN	NNP	O
)	)	PUNCT	-RRB-	O
.	.	PUNCT	.	O

OBJECTIVE	OBJECTIVE	PROPN	NNP	O
:	:	PUNCT	:	O
A	a	DET	DT	O
randomised	randomise	VERB	VBN	O
,	,	PUNCT	,	O
double	double	ADJ	JJ	O
-	-	PUNCT	HYPH	O
blind	blind	ADJ	JJ	O
study	study	NOUN	NN	O
to	to	PART	TO	O
compare	compare	VERB	VB	O
the	the	DET	DT	O
gastrointestinal	gastrointestinal	ADJ	JJ	O
(	(	PUNCT	-LRB-	O
GI	GI	PROPN	NNP	O
)	)	PUNCT	-RRB-	O
tolerability	tolerability	NOUN	NN	O
,	,	PUNCT	,	O
safety	safety	NOUN	NN	O
and	and	CCONJ	CC	O
efficacy	efficacy	NOUN	NN	O
of	of	ADP	IN	O
etoricoxib	etoricoxib	NOUN	NN	B-Chemical
and	and	CCONJ	CC	O
diclofenac	diclofenac	NOUN	NN	B-Chemical
in	in	ADP	IN	O
patients	patient	NOUN	NNS	O
with	with	ADP	IN	O
rheumatoid	rheumatoid	ADJ	JJ	B-Disease
arthritis	arthritis	NOUN	NN	I-Disease
(	(	PUNCT	-LRB-	O
RA	RA	PROPN	NNP	B-Disease
)	)	PUNCT	-RRB-	O
.	.	PUNCT	.	O

PATIENTS	PATIENTS	PROPN	NNP	O
AND	and	CCONJ	CC	O
METHODS	method	NOUN	NNS	O
:	:	PUNCT	:	O
A	a	DET	DT	O
total	total	NOUN	NN	O
of	of	ADP	IN	O
4086	4086	NUM	CD	O
patients	patient	NOUN	NNS	O
(	(	PUNCT	-LRB-	O
mean	mean	VERB	VB	O
age	age	NOUN	NN	O
60	60	NUM	CD	O
.	.	PUNCT	.	O
8	8	NUM	CD	O
years	year	NOUN	NNS	O
)	)	PUNCT	-RRB-	O
diagnosed	diagnose	VERB	VBN	O
with	with	ADP	IN	O
RA	RA	PROPN	NNP	B-Disease
were	be	VERB	VBD	O
enrolled	enrol	VERB	VBN	O
and	and	CCONJ	CC	O
received	receive	VERB	VBN	O
etoricoxib	etoricoxib	NOUN	NN	B-Chemical
90	90	NUM	CD	O
mg	mg	NOUN	NN	O
daily	daily	ADV	RB	O
(	(	PUNCT	-LRB-	O
n	n	ADV	RB	O
=	=	SYM	SYM	O
2032	2032	NUM	CD	O
)	)	PUNCT	-RRB-	O
or	or	CCONJ	CC	O
diclofenac	diclofenac	NOUN	NN	B-Chemical
75	75	NUM	CD	O
mg	mg	NOUN	NN	O
twice	twice	ADV	RB	O
daily	daily	ADV	RB	O
(	(	PUNCT	-LRB-	O
n	n	ADV	RB	O
=	=	SYM	SYM	O
2054	2054	NUM	CD	O
)	)	PUNCT	-RRB-	O
.	.	PUNCT	.	O

Use	use	NOUN	NN	O
of	of	ADP	IN	O
gastroprotective	gastroprotective	ADJ	JJ	O
agents	agent	NOUN	NNS	O
and	and	CCONJ	CC	O
low	low	ADJ	JJ	O
-	-	PUNCT	HYPH	O
dose	dose	NOUN	NN	O
aspirin	aspirin	NOUN	NN	B-Chemical
was	be	VERB	VBD	O
allowed	allow	VERB	VBN	O
.	.	PUNCT	.	O

The	the	DET	DT	O
prespecified	prespecifie	VERB	VBN	O
primary	primary	ADJ	JJ	O
end	end	NOUN	NN	O
point	point	NOUN	NN	O
consisted	consist	VERB	VBN	O
of	of	ADP	IN	O
the	the	DET	DT	O
cumulative	cumulative	ADJ	JJ	O
rate	rate	NOUN	NN	O
of	of	ADP	IN	O
patient	patient	ADJ	JJ	O
discontinuations	discontinuation	NOUN	NNS	O
due	due	ADP	IN	O
to	to	ADP	IN	O
clinical	clinical	ADJ	JJ	O
and	and	CCONJ	CC	O
laboratory	laboratory	NOUN	NN	O
GI	GI	PROPN	NNP	O
adverse	adverse	ADJ	JJ	O
experiences	experience	NOUN	NNS	O
(	(	PUNCT	-LRB-	O
AEs	ae	NOUN	NNS	O
)	)	PUNCT	-RRB-	O
.	.	PUNCT	.	O

General	general	ADJ	JJ	O
safety	safety	NOUN	NN	O
was	be	VERB	VBD	O
also	also	ADV	RB	O
assessed	assess	VERB	VBN	O
,	,	PUNCT	,	O
including	include	VERB	VBG	O
adjudicated	adjudicate	VERB	VBN	O
thrombotic	thrombotic	ADJ	JJ	B-Disease
cardiovascular	cardiovascular	ADJ	JJ	I-Disease
event	event	NOUN	NN	O
data	datum	NOUN	NNS	O
.	.	PUNCT	.	O

Efficacy	Efficacy	PROPN	NNP	O
was	be	VERB	VBD	O
evaluated	evaluate	VERB	VBN	O
using	use	VERB	VBG	O
the	the	DET	DT	O
Patient	Patient	PROPN	NNP	O
Global	Global	PROPN	NNP	O
Assessment	Assessment	PROPN	NNP	O
of	of	ADP	IN	O
Disease	Disease	PROPN	NNP	O
Status	Status	PROPN	NNP	O
(	(	PUNCT	-LRB-	O
PGADS	PGADS	PROPN	NNP	O
;	;	PUNCT	:	O
0	0	NUM	CD	O
-	-	SYM	SYM	O
4	4	NUM	CD	O
point	point	NOUN	NN	O
scale	scale	NOUN	NN	O
)	)	PUNCT	-RRB-	O
.	.	PUNCT	.	O

RESULTS	results	NOUN	NN	O
:	:	PUNCT	:	O
Mean	Mean	PROPN	NNP	O
(	(	PUNCT	-LRB-	O
SD	sd	NOUN	NN	O
;	;	PUNCT	:	O
maximum	maximum	ADJ	JJ	O
)	)	PUNCT	-RRB-	O
duration	duration	NOUN	NN	O
of	of	ADP	IN	O
treatment	treatment	NOUN	NN	O
was	be	VERB	VBD	O
19	19	NUM	CD	O
.	.	PUNCT	.	O
3	3	NUM	CD	O
(	(	PUNCT	-LRB-	O
10	10	NUM	CD	O
.	.	PUNCT	.	O
3	3	NUM	CD	O
;	;	PUNCT	:	O
32	32	NUM	CD	O
.	.	PUNCT	.	O
9	9	NUM	CD	O
)	)	PUNCT	-RRB-	O
and	and	CCONJ	CC	O
19	19	NUM	CD	O
.	.	PUNCT	.	O
1	1	NUM	CD	O
(	(	PUNCT	-LRB-	O
10	10	NUM	CD	O
.	.	PUNCT	.	O
4	4	NUM	CD	O
;	;	SYM	SYM	O
33	33	NUM	CD	O
.	.	PUNCT	.	O
1	1	PUNCT	LS	O
)	)	PUNCT	-RRB-	O
months	month	NOUN	NNS	O
in	in	ADP	IN	O
the	the	DET	DT	O
etoricoxib	etoricoxib	NOUN	NN	B-Chemical
and	and	CCONJ	CC	O
diclofenac	diclofenac	NOUN	NN	B-Chemical
groups	group	NOUN	NNS	O
,	,	PUNCT	,	O
respectively	respectively	ADV	RB	O
.	.	PUNCT	.	O

The	the	DET	DT	O
cumulative	cumulative	ADJ	JJ	O
discontinuation	discontinuation	NOUN	NN	O
rate	rate	NOUN	NN	O
due	due	ADP	IN	O
to	to	ADP	IN	O
GI	GI	PROPN	NNP	B-Disease
AEs	ae	NOUN	NNS	I-Disease
was	be	VERB	VBD	O
significantly	significantly	ADV	RB	O
lower	low	ADJ	JJR	O
with	with	ADP	IN	O
etoricoxib	etoricoxib	NOUN	NN	B-Chemical
than	than	ADP	IN	O
diclofenac	diclofenac	NOUN	NN	B-Chemical
(	(	PUNCT	-LRB-	O
5	5	NUM	CD	O
.	.	NOUN	NN	O
2	2	NUM	CD	O
vs	vs	ADP	IN	O
8	8	NUM	CD	O
.	.	PUNCT	.	O
5	5	NUM	CD	O
events	event	NOUN	NNS	O
per	per	ADP	IN	O
100	100	NUM	CD	O
patient	patient	NOUN	NN	O
-	-	PUNCT	HYPH	O
years	year	NOUN	NNS	O
,	,	PUNCT	,	O
respectively	respectively	ADV	RB	O
;	;	PUNCT	:	O
hazard	hazard	NOUN	NN	O
ratio	ratio	NOUN	NN	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
62	62	NUM	CD	O
(	(	PUNCT	-LRB-	O
95	95	NUM	CD	O
%	%	NOUN	NN	O
CI	CI	PROPN	NNP	O
:	:	PUNCT	:	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
47	47	NUM	CD	O
,	,	PUNCT	,	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
81	81	NUM	CD	O
;	;	PUNCT	:	O
p	p	PUNCT	LS	O
<	<	X	XX	O
or	or	CCONJ	CC	O
=	=	SYM	SYM	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
001	001	NUM	CD	O
)	)	PUNCT	-RRB-	O
)	)	PUNCT	-RRB-	O
.	.	PUNCT	.	O

The	the	DET	DT	O
incidence	incidence	NOUN	NN	O
of	of	ADP	IN	O
discontinuations	discontinuation	NOUN	NNS	O
for	for	ADP	IN	O
hypertension	hypertension	NOUN	NN	B-Disease
-	-	PUNCT	HYPH	O
related	relate	VERB	VBN	O
and	and	CCONJ	CC	O
oedema	oedema	NOUN	NN	B-Disease
-	-	PUNCT	HYPH	O
related	relate	VERB	VBN	O
AEs	ae	NOUN	NNS	O
were	be	VERB	VBD	O
significantly	significantly	ADV	RB	O
higher	high	ADJ	JJR	O
with	with	ADP	IN	O
etoricoxib	etoricoxib	NOUN	NN	B-Chemical
(	(	PUNCT	-LRB-	O
2	2	NUM	CD	O
.	.	PUNCT	.	O
5	5	NUM	CD	O
%	%	NOUN	NN	O
and	and	CCONJ	CC	O
1	1	NUM	CD	O
.	.	PUNCT	.	O
1	1	NUM	CD	O
%	%	NOUN	NN	O
respectively	respectively	ADV	RB	O
)	)	PUNCT	-RRB-	O
compared	compare	VERB	VBN	O
with	with	ADP	IN	O
diclofenac	diclofenac	NOUN	NN	B-Chemical
(	(	PUNCT	-LRB-	O
1	1	NUM	CD	O
.	.	PUNCT	.	O
