Selegiline	Selegiline	PROPN	NNP	B-Chemical
in	in	ADP	IN	O
the	the	DET	DT	O
step	step	NOUN	NN	O
-	-	PUNCT	HYPH	O
through	through	PART	RP	O
type	type	NOUN	NN	O
passive	passive	ADJ	JJ	O
avoidance	avoidance	NOUN	NN	O
learning	learn	VERB	VBG	O
test	test	NOUN	NN	O
in	in	ADP	IN	O
mice	mouse	NOUN	NNS	O
.	.	PUNCT	.	O

Amnesia	Amnesia	PROPN	NNP	B-Disease
produced	produce	VERB	VBN	O
by	by	ADP	IN	O
scopolamine	scopolamine	NOUN	NN	B-Chemical
and	and	CCONJ	CC	O
cycloheximide	cycloheximide	NOUN	NN	B-Chemical
were	be	VERB	VBD	O
reversed	reverse	VERB	VBN	O
by	by	ADP	IN	O
morphine	morphine	NOUN	NN	B-Chemical
given	give	VERB	VBN	O
30	30	NUM	CD	O
min	min	NOUN	NN	O
before	before	ADP	IN	O
the	the	DET	DT	O
test	test	NOUN	NN	O
trial	trial	NOUN	NN	O
(	(	PUNCT	-LRB-	O
pre	pre	ADJ	JJ	O
-	-	NOUN	NN	O
test	test	NOUN	NN	O
)	)	PUNCT	-RRB-	O
,	,	PUNCT	,	O
and	and	CCONJ	CC	O
pre	pre	ADJ	JJ	O
-	-	ADJ	JJ	O
test	test	ADJ	JJ	O
morphine	morphine	NOUN	NN	B-Chemical
also	also	ADV	RB	O
facilitated	facilitate	VERB	VBD	O
the	the	DET	DT	O
memory	memory	NOUN	NN	O
retrieval	retrieval	NOUN	NN	O
in	in	ADP	IN	O
the	the	DET	DT	O
animals	animal	NOUN	NNS	O
administered	administer	VERB	VBD	O
naloxone	naloxone	ADV	RB	B-Chemical
during	during	ADP	IN	O
the	the	DET	DT	O
training	training	NOUN	NN	O
trial	trial	NOUN	NN	O
.	.	PUNCT	.	O

Similarly	similarly	ADV	RB	O
,	,	PUNCT	,	O
pre	pre	ADJ	JJ	O
-	-	ADJ	JJ	O
test	test	NOUN	NN	O
scopolamine	scopolamine	NOUN	NN	B-Chemical
partially	partially	ADV	RB	O
reversed	reverse	VERB	VBD	O
the	the	DET	DT	O
scopolamine	scopolamine	NOUN	NN	B-Chemical
-	-	PUNCT	HYPH	O
induced	induce	VERB	VBN	O
amnesia	amnesia	NOUN	NN	B-Disease
,	,	PUNCT	,	O
but	but	CCONJ	CC	O
not	not	ADV	RB	O
significantly	significantly	ADV	RB	O
;	;	PUNCT	:	O
and	and	CCONJ	CC	O
pre	pre	ADJ	JJ	O
-	-	ADJ	JJ	O
test	test	ADJ	JJ	O
cycloheximide	cycloheximide	NOUN	NN	B-Chemical
failed	fail	VERB	VBD	O
to	to	PART	TO	O
reverse	reverse	VERB	VB	O
the	the	DET	DT	O
cycloheximide	cycloheximide	NOUN	NN	B-Chemical
-	-	PUNCT	HYPH	O
induced	induce	VERB	VBN	O
amnesia	amnesia	NOUN	NN	B-Disease
.	.	PUNCT	.	O

These	these	DET	DT	O
results	result	NOUN	NNS	O
suggest	suggest	VERB	VBP	O
that	that	ADP	IN	O
the	the	DET	DT	O
facilitation	facilitation	NOUN	NN	O
of	of	ADP	IN	O
memory	memory	NOUN	NN	O
retrieval	retrieval	NOUN	NN	O
by	by	ADP	IN	O
pre	pre	ADJ	JJ	O
-	-	ADJ	JJ	O
test	test	ADJ	JJ	O
morphine	morphine	NOUN	NN	B-Chemical
might	may	VERB	MD	O
be	be	VERB	VB	O
the	the	DET	DT	O
direct	direct	ADJ	JJ	O
action	action	NOUN	NN	O
of	of	ADP	IN	O
morphine	morphine	NOUN	NN	B-Chemical
rather	rather	ADV	RB	O
than	than	ADP	IN	O
a	a	DET	DT	O
state	state	NOUN	NN	O
dependent	dependent	ADJ	JJ	O
effect	effect	NOUN	NN	O
.	.	PUNCT	.	O

Naloxone	naloxone	NOUN	NN	B-Chemical
reverses	reverse	VERB	VBZ	O
the	the	DET	DT	O
antihypertensive	antihypertensive	ADJ	JJ	O
effect	effect	NOUN	NN	O
of	of	ADP	IN	O
clonidine	clonidine	NOUN	NN	B-Chemical
.	.	PUNCT	.	O

In	in	ADP	IN	O
unanesthetized	unanesthetize	VERB	VBN	O
,	,	PUNCT	,	O
spontaneously	spontaneously	ADV	RB	O
hypertensive	hypertensive	ADJ	JJ	B-Disease
rats	rat	NOUN	NNS	O
the	the	DET	DT	O
decrease	decrease	NOUN	NN	O
in	in	ADP	IN	O
blood	blood	NOUN	NN	O
pressure	pressure	NOUN	NN	O
and	and	CCONJ	CC	O
heart	heart	NOUN	NN	O
rate	rate	NOUN	NN	O
produced	produce	VERB	VBN	O
by	by	ADP	IN	O
intravenous	intravenous	ADJ	JJ	O
clonidine	clonidine	NOUN	NN	B-Chemical
,	,	PUNCT	,	O
5	5	NUM	CD	O
to	to	PART	TO	O
20	20	NUM	CD	O
micrograms	microgram	NOUN	NNS	O
/	/	SYM	SYM	O
kg	kg	NOUN	NN	O
,	,	PUNCT	,	O
was	be	VERB	VBD	O
inhibited	inhibit	VERB	VBN	O
or	or	CCONJ	CC	O
reversed	reverse	VERB	VBN	O
by	by	ADP	IN	O
nalozone	nalozone	ADV	RB	B-Chemical
,	,	PUNCT	,	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
2	2	NUM	CD	O
to	to	ADP	IN	O
2	2	NUM	CD	O
mg	mg	NOUN	NN	O
/	/	SYM	SYM	O
kg	kg	NOUN	NN	O
.	.	PUNCT	.	O

The	the	DET	DT	O
hypotensive	hypotensive	ADJ	JJ	B-Disease
effect	effect	NOUN	NN	O
of	of	ADP	IN	O
100	100	NUM	CD	O
mg	mg	NOUN	NN	O
/	/	SYM	SYM	O
kg	kg	ADP	IN	O
alpha	alpha	NOUN	NN	B-Chemical
-	-	PUNCT	HYPH	I-Chemical
methyldopa	methyldopa	NOUN	NN	I-Chemical
was	be	VERB	VBD	O
also	also	ADV	RB	O
partially	partially	ADV	RB	O
reversed	reverse	VERB	VBN	O
by	by	ADP	IN	O
naloxone	naloxone	NOUN	NN	B-Chemical
.	.	PUNCT	.	O

Naloxone	naloxone	NOUN	NN	B-Chemical
alone	alone	ADV	RB	O
did	do	VERB	VBD	O
not	not	ADV	RB	O
affect	affect	VERB	VB	O
either	either	CCONJ	CC	O
blood	blood	NOUN	NN	O
pressure	pressure	NOUN	NN	O
or	or	CCONJ	CC	O
heart	heart	NOUN	NN	O
rate	rate	NOUN	NN	O
.	.	PUNCT	.	O

In	in	ADP	IN	O
brain	brain	NOUN	NN	O
membranes	membrane	NOUN	NNS	O
from	from	ADP	IN	O
spontaneously	spontaneously	ADV	RB	O
hypertensive	hypertensive	ADJ	JJ	B-Disease
rats	rat	NOUN	NNS	O
clonidine	clonidine	NOUN	NN	B-Chemical
,	,	PUNCT	,	O
10	10	NUM	CD	O
(	(	PUNCT	-LRB-	O
-	-	PUNCT	HYPH	O
8	8	NUM	CD	O
)	)	PUNCT	-RRB-	O
to	to	ADP	IN	O
10	10	NUM	CD	O
(	(	PUNCT	-LRB-	O
-	-	PUNCT	HYPH	O
5	5	NUM	CD	O
)	)	PUNCT	-RRB-	O
M	M	PROPN	NNP	O
,	,	PUNCT	,	O
did	do	VERB	VBD	O
not	not	ADV	RB	O
influence	influence	VERB	VB	O
stereoselective	stereoselective	ADJ	JJ	O
binding	binding	NOUN	NN	O
of	of	ADP	IN	O
[	[	PUNCT	-LRB-	B-Chemical
3H	3h	NOUN	NN	I-Chemical
]	]	PUNCT	-RRB-	I-Chemical
-	-	PUNCT	:	I-Chemical
naloxone	naloxone	NOUN	NN	I-Chemical
(	(	PUNCT	-LRB-	O
8	8	NUM	CD	O
nM	nM	PROPN	NNP	O
)	)	PUNCT	-RRB-	O
,	,	PUNCT	,	O
and	and	CCONJ	CC	O
naloxone	naloxone	ADV	RB	B-Chemical
,	,	PUNCT	,	O
10	10	NUM	CD	O
(	(	PUNCT	-LRB-	O
-	-	PUNCT	HYPH	O
8	8	NUM	CD	O
)	)	PUNCT	-RRB-	O
to	to	ADP	IN	O
10	10	NUM	CD	O
(	(	PUNCT	-LRB-	O
-	-	PUNCT	HYPH	O
4	4	NUM	CD	O
)	)	PUNCT	-RRB-	O
M	M	PROPN	NNP	O
,	,	PUNCT	,	O
did	do	VERB	VBD	O
not	not	ADV	RB	O
influence	influence	VERB	VB	O
clonidine	clonidine	NOUN	NN	B-Chemical
-	-	PUNCT	HYPH	O
suppressible	suppressible	ADJ	JJ	O
binding	binding	NOUN	NN	O
of	of	ADP	IN	O
[	[	PUNCT	-LRB-	B-Chemical
3H	3h	NOUN	NN	I-Chemical
]	]	PUNCT	-RRB-	I-Chemical
-	-	PUNCT	HYPH	I-Chemical
dihydroergocryptine	dihydroergocryptine	NOUN	NN	I-Chemical
(	(	PUNCT	-LRB-	O
1	1	NUM	CD	O
nM	nm	NOUN	NN	O
)	)	PUNCT	-RRB-	O
.	.	PUNCT	.	O

These	these	DET	DT	O
findings	finding	NOUN	NNS	O
indicate	indicate	VERB	VBP	O
that	that	ADP	IN	O
in	in	ADP	IN	O
spontaneously	spontaneously	ADV	RB	O
hypertensive	hypertensive	ADJ	JJ	B-Disease
rats	rat	NOUN	NNS	O
the	the	DET	DT	O
effects	effect	NOUN	NNS	O
of	of	ADP	IN	O
central	central	ADJ	JJ	O
alpha	alpha	NOUN	NN	O
-	-	PUNCT	HYPH	O
adrenoceptor	adrenoceptor	NOUN	NN	O
stimulation	stimulation	NOUN	NN	O
involve	involve	VERB	VBP	O
activation	activation	NOUN	NN	O
of	of	ADP	IN	O
opiate	opiate	ADJ	JJ	O
receptors	receptor	NOUN	NNS	O
.	.	PUNCT	.	O

As	as	ADP	IN	O
naloxone	naloxone	NOUN	NN	B-Chemical
and	and	CCONJ	CC	O
clonidine	clonidine	NOUN	NN	B-Chemical
do	do	VERB	VBP	O
not	not	ADV	RB	O
appear	appear	VERB	VB	O
to	to	PART	TO	O
interact	interact	VERB	VB	O
with	with	ADP	IN	O
the	the	DET	DT	O
same	same	ADJ	JJ	O
receptor	receptor	NOUN	NN	O
site	site	NOUN	NN	O
,	,	PUNCT	,	O
the	the	DET	DT	O
observed	observed	ADJ	JJ	O
functional	functional	ADJ	JJ	O
antagonism	antagonism	NOUN	NN	O
suggests	suggest	VERB	VBZ	O
the	the	DET	DT	O
release	release	NOUN	NN	O
of	of	ADP	IN	O
an	an	DET	DT	O
endogenous	endogenous	ADJ	JJ	O
opiate	opiate	NOUN	NN	O
by	by	ADP	IN	O
clonidine	clonidine	NOUN	NN	B-Chemical
or	or	CCONJ	CC	O
alpha	alpha	NOUN	NN	B-Chemical
-	-	PUNCT	HYPH	I-Chemical
methyldopa	methyldopa	NOUN	NN	I-Chemical
and	and	CCONJ	CC	O
the	the	DET	DT	O
possible	possible	ADJ	JJ	O
role	role	NOUN	NN	O
of	of	ADP	IN	O
the	the	DET	DT	O
opiate	opiate	NOUN	NN	O
in	in	ADP	IN	O
the	the	DET	DT	O
central	central	ADJ	JJ	O
control	control	NOUN	NN	O
of	of	ADP	IN	O
sympathetic	sympathetic	ADJ	JJ	O
tone	tone	NOUN	NN	O
.	.	PUNCT	.	O

Neurotoxicity	neurotoxicity	NOUN	NN	B-Disease
of	of	ADP	IN	O
halogenated	halogenate	VERB	VBN	B-Chemical
hydroxyquinolines	hydroxyquinoline	NOUN	NNS	I-Chemical
:	:	PUNCT	:	O
clinical	clinical	ADJ	JJ	O
analysis	analysis	NOUN	NN	O
of	of	ADP	IN	O
cases	case	NOUN	NNS	O
reported	report	VERB	VBN	O
outside	outside	ADP	IN	O
Japan	Japan	PROPN	NNP	O
.	.	PUNCT	.	O

An	an	DET	DT	O
analysis	analysis	NOUN	NN	O
is	be	VERB	VBZ	O
presented	present	VERB	VBN	O
of	of	ADP	IN	O
220	220	NUM	CD	O
cases	case	NOUN	NNS	O
of	of	ADP	IN	O
possible	possible	ADJ	JJ	O
neurotoxic	neurotoxic	ADJ	JJ	B-Disease
reactions	reaction	NOUN	NNS	O
to	to	ADP	IN	O
halogenated	halogenate	VERB	VBN	B-Chemical
hydroxyquinolines	hydroxyquinoline	NOUN	NNS	I-Chemical
reported	report	VERB	VBN	O
from	from	ADP	IN	O
outside	outside	ADP	IN	O
Japan	Japan	PROPN	NNP	O
.	.	PUNCT	.	O

In	in	ADP	IN	O
80	80	NUM	CD	O
cases	case	NOUN	NNS	O
insufficient	insufficient	ADJ	JJ	O
information	information	NOUN	NN	O
was	be	VERB	VBD	O
available	available	ADJ	JJ	O
for	for	ADP	IN	O
adequate	adequate	ADJ	JJ	O
comment	comment	NOUN	NN	O
and	and	CCONJ	CC	O
in	in	ADP	IN	O
29	29	NUM	CD	O
a	a	DET	DT	O
relationship	relationship	NOUN	NN	O
to	to	ADP	IN	O
the	the	DET	DT	O
administration	administration	NOUN	NN	O
of	of	ADP	IN	O
clioquinol	clioquinol	NOUN	NN	B-Chemical
could	could	VERB	MD	O
be	be	VERB	VB	O
excluded	exclude	VERB	VBN	O
.	.	PUNCT	.	O

Of	of	ADP	IN	O
the	the	DET	DT	O
remainder	remainder	NOUN	NN	O
,	,	PUNCT	,	O
a	a	DET	DT	O
relationship	relationship	NOUN	NN	O
to	to	ADP	IN	O
clioquinol	clioquinol	NOUN	NN	B-Chemical
was	be	VERB	VBD	O
considered	consider	VERB	VBN	O
probable	probable	ADJ	JJ	O
in	in	ADP	IN	O
42	42	NUM	CD	O
and	and	CCONJ	CC	O
possible	possible	ADJ	JJ	O
in	in	ADP	IN	O
69	69	NUM	CD	O
cases	case	NOUN	NNS	O
.	.	PUNCT	.	O

In	in	ADP	IN	O
six	six	NUM	CD	O
of	of	ADP	IN	O
the	the	DET	DT	O
probable	probable	ADJ	JJ	O
cases	case	NOUN	NNS	O
the	the	DET	DT	O
neurological	neurological	ADJ	JJ	B-Disease
disturbance	disturbance	NOUN	NN	I-Disease
consisted	consist	VERB	VBD	O
of	of	ADP	IN	O
an	an	DET	DT	O
acute	acute	ADJ	JJ	O
reversible	reversible	ADJ	JJ	O
encephalopathy	encephalopathy	ADJ	JJ	B-Disease
usually	usually	ADV	RB	O
related	relate	VERB	VBN	O
to	to	ADP	IN	O
the	the	DET	DT	O
ingestion	ingestion	NOUN	NN	O
of	of	ADP	IN	O
a	a	DET	DT	O
high	high	ADJ	JJ	O
dose	dose	NOUN	NN	O
of	of	ADP	IN	O
clioquinol	clioquinol	NOUN	NN	B-Chemical
over	over	ADP	IN	O
a	a	DET	DT	O
short	short	ADJ	JJ	O
period	period	NOUN	NN	O
.	.	PUNCT	.	O

The	the	DET	DT	O
most	most	ADV	RBS	O
common	common	ADJ	JJ	O
manifestation	manifestation	NOUN	NN	O
,	,	PUNCT	,	O
observed	observe	VERB	VBN	O
in	in	ADP	IN	O
15	15	NUM	CD	O
further	further	ADJ	JJ	O
cases	case	NOUN	NNS	O
,	,	PUNCT	,	O
was	be	VERB	VBD	O
isolated	isolate	VERB	VBN	O
optic	optic	ADJ	JJ	B-Disease
atrophy	atrophy	NOUN	NN	I-Disease
.	.	PUNCT	.	O

This	this	DET	DT	O
was	be	VERB	VBD	O
most	most	ADV	RBS	O
frequently	frequently	ADV	RB	O
found	find	VERB	VBN	O
in	in	ADP	IN	O
children	child	NOUN	NNS	O
,	,	PUNCT	,	O
many	many	DET	DT	O
of	of	ADP	IN	O
whom	whom	PRON	WP	O
had	have	VERB	VBD	O
received	receive	VERB	VBN	O
clioquinol	clioquinol	NOUN	NN	B-Chemical
as	as	ADP	IN	O
treatment	treatment	NOUN	NN	O
for	for	ADP	IN	O
acrodermatitis	acrodermatitis	NOUN	NN	B-Disease
enteropathica	enteropathica	ADV	RB	I-Disease
.	.	PUNCT	.	O

In	in	ADP	IN	O
the	the	DET	DT	O
remaining	remain	VERB	VBG	O
cases	case	NOUN	NNS	O
,	,	PUNCT	,	O
a	a	DET	DT	O
combination	combination	NOUN	NN	O
of	of	ADP	IN	O
myelopathy	myelopathy	ADJ	JJ	B-Disease
,	,	PUNCT	,	O
visual	visual	ADJ	JJ	B-Disease
disturbance	disturbance	NOUN	NN	I-Disease
,	,	PUNCT	,	O
and	and	CCONJ	CC	O
peripheral	peripheral	ADJ	JJ	B-Disease
neuropathy	neuropathy	NOUN	NN	I-Disease
was	be	VERB	VBD	O
the	the	DET	DT	O
most	most	ADV	RBS	O
common	common	ADJ	JJ	O
manifestation	manifestation	NOUN	NN	O
.	.	PUNCT	.	O

Isolated	isolated	ADJ	JJ	O
myelopathy	myelopathy	ADJ	JJ	B-Disease
or	or	CCONJ	CC	O
peripheral	peripheral	ADJ	JJ	B-Disease
neuropathy	neuropathy	NOUN	NN	I-Disease
,	,	PUNCT	,	O
or	or	CCONJ	CC	O
these	these	DET	DT	O
manifestations	manifestation	NOUN	NNS	O
occurring	occur	VERB	VBG	O
together	together	ADV	RB	O
,	,	PUNCT	,	O
were	be	VERB	VBD	O
infrequent	infrequent	ADJ	JJ	O
.	.	PUNCT	.	O

The	the	DET	DT	O
onset	onset	NOUN	NN	O
of	of	ADP	IN	O
all	all	DET	DT	O
manifestations	manifestation	NOUN	NNS	O
(	(	PUNCT	-LRB-	O
except	except	ADP	IN	O
toxic	toxic	ADJ	JJ	O
encephalopathy	encephalopathy	ADJ	JJ	B-Disease
)	)	PUNCT	-RRB-	O
was	be	VERB	VBD	O
usually	usually	ADV	RB	O
subacute	subacute	ADJ	JJ	O
,	,	PUNCT	,	O
with	with	ADP	IN	O
subsequent	subsequent	ADJ	JJ	O
partial	partial	ADJ	JJ	O
recovery	recovery	NOUN	NN	O
.	.	PUNCT	.	O

Older	old	ADJ	JJR	O
subjects	subject	NOUN	NNS	O
tended	tend	VERB	VBD	O
to	to	PART	TO	O
display	display	VERB	VB	O
more	more	ADJ	JJR	O
side	side	NOUN	NN	O
effects	effect	NOUN	NNS	O
.	.	PUNCT	.	O

The	the	DET	DT	O
full	full	ADJ	JJ	O
syndrome	syndrome	NOUN	NN	O
of	of	ADP	IN	O
subacute	subacute	ADJ	JJ	O
myelo	myelo	NOUN	NN	B-Disease
-	-	PUNCT	HYPH	I-Disease
optic	optic	ADJ	JJ	I-Disease
neuropathy	neuropathy	NOUN	NN	I-Disease
was	be	VERB	VBD	O
more	more	ADV	RBR	O
frequent	frequent	ADJ	JJ	O
in	in	ADP	IN	O
women	woman	NOUN	NNS	O
,	,	PUNCT	,	O
but	but	CCONJ	CC	O
they	-PRON-	PRON	PRP	O
tended	tend	VERB	VBD	O
to	to	PART	TO	O
have	have	VERB	VB	O
taken	take	VERB	VBN	O
greater	great	ADJ	JJR	O
quantities	quantity	NOUN	NNS	O
of	of	ADP	IN	O
the	the	DET	DT	O
drug	drug	NOUN	NN	O
.	.	PUNCT	.	O

Prazosin	Prazosin	PROPN	NNP	B-Chemical
-	-	PUNCT	HYPH	O
induced	induce	VERB	VBN	O
stress	stress	NOUN	NN	B-Disease
incontinence	incontinence	NOUN	NN	I-Disease
.	.	PUNCT	.	O

A	a	DET	DT	O
case	case	NOUN	NN	O
of	of	ADP	IN	O
genuine	genuine	ADJ	JJ	O
stress	stress	NOUN	NN	B-Disease
incontinence	incontinence	NOUN	NN	I-Disease
due	due	ADP	IN	O
to	to	ADP	IN	O
prazosin	prazosin	NOUN	NN	B-Chemical
,	,	PUNCT	,	O
a	a	DET	DT	O
common	common	ADJ	JJ	O
antihypertensive	antihypertensive	ADJ	JJ	O
drug	drug	NOUN	NN	O
,	,	PUNCT	,	O
is	be	VERB	VBZ	O
presented	present	VERB	VBN	O
.	.	PUNCT	.	O

Prazosin	Prazosin	PROPN	NNP	B-Chemical
exerts	exert	VERB	VBZ	O
its	-PRON-	DET	PRP$	O
antihypertensive	antihypertensive	ADJ	JJ	O
effects	effect	NOUN	NNS	O
through	through	ADP	IN	O
vasodilatation	vasodilatation	NOUN	NN	O
caused	cause	VERB	VBN	O
by	by	ADP	IN	O
selective	selective	ADJ	JJ	O
blockade	blockade	NOUN	NN	O
of	of	ADP	IN	O
postsynaptic	postsynaptic	ADJ	JJ	O
alpha	alpha	NOUN	NN	O
-	-	PUNCT	HYPH	O
1	1	NUM	CD	O
adrenergic	adrenergic	NOUN	NN	O
receptors	receptor	NOUN	NNS	O
.	.	PUNCT	.	O

As	as	ADP	IN	O
an	an	DET	DT	O
alpha	alpha	NOUN	NN	O
-	-	PUNCT	HYPH	O
blocker	blocker	NOUN	NN	O
,	,	PUNCT	,	O
it	-PRON-	PRON	PRP	O
also	also	ADV	RB	O
exerts	exert	VERB	VBZ	O
a	a	DET	DT	O
significant	significant	ADJ	JJ	O
relaxant	relaxant	ADJ	JJ	O
effect	effect	NOUN	NN	O
on	on	ADP	IN	O
the	the	DET	DT	O
bladder	bladder	NOUN	NN	O
neck	neck	NOUN	NN	O
and	and	CCONJ	CC	O
urethra	urethra	NOUN	NN	O
.	.	PUNCT	.	O

The	the	DET	DT	O
patient	patient	NOUN	NN	O
'	'	PUNCT	''	O
s	s	PART	POS	O
clinical	clinical	ADJ	JJ	O
course	course	NOUN	NN	O
is	be	VERB	VBZ	O
described	describe	VERB	VBN	O
and	and	CCONJ	CC	O
correlated	correlate	VERB	VBN	O
with	with	ADP	IN	O
initial	initial	ADJ	JJ	O
urodynamic	urodynamic	ADJ	JJ	O
studies	study	NOUN	NNS	O
while	while	ADP	IN	O
on	on	ADP	IN	O
prazosin	prazosin	NOUN	NN	B-Chemical
and	and	CCONJ	CC	O
subsequent	subsequent	ADJ	JJ	O
studies	study	NOUN	NNS	O
while	while	ADP	IN	O
taking	take	VERB	VBG	O
verapamil	verapamil	NOUN	NN	B-Chemical
.	.	PUNCT	.	O

Her	-PRON-	DET	PRP$	O
incontinence	incontinence	NOUN	NN	B-Disease
resolved	resolve	VERB	VBD	O
with	with	ADP	IN	O
the	the	DET	DT	O
change	change	NOUN	NN	O
of	of	ADP	IN	O
medication	medication	NOUN	NN	O
.	.	PUNCT	.	O

The	the	DET	DT	O
restoration	restoration	NOUN	NN	O
of	of	ADP	IN	O
continence	continence	NOUN	NN	O
was	be	VERB	VBD	O
accompanied	accompany	VERB	VBN	O
by	by	ADP	IN	O
a	a	DET	DT	O
substantial	substantial	ADJ	JJ	O
rise	rise	NOUN	NN	O
in	in	ADP	IN	O
maximum	maximum	ADJ	JJ	O
urethral	urethral	ADJ	JJ	O
pressure	pressure	NOUN	NN	O
,	,	PUNCT	,	O
maximum	maximum	ADJ	JJ	O
urethral	urethral	ADJ	JJ	O
closure	closure	NOUN	NN	O
pressure	pressure	NOUN	NN	O
,	,	PUNCT	,	O
and	and	CCONJ	CC	O
functional	functional	ADJ	JJ	O
urethral	urethral	ADJ	JJ	O
length	length	NOUN	NN	O
.	.	PUNCT	.	O

Patients	patient	NOUN	NNS	O
who	who	PRON	WP	O
present	present	VERB	VBP	O
with	with	ADP	IN	O
stress	stress	NOUN	NN	B-Disease
incontinence	incontinence	NOUN	NN	I-Disease
while	while	ADP	IN	O
taking	take	VERB	VBG	O
prazosin	prazosin	NOUN	NN	B-Chemical
should	should	VERB	MD	O
change	change	VERB	VB	O
their	-PRON-	DET	PRP$	O
antihypertensive	antihypertensive	ADJ	JJ	O
medication	medication	NOUN	NN	O
before	before	ADP	IN	O
considering	consider	VERB	VBG	O
surgery	surgery	NOUN	NN	O
,	,	PUNCT	,	O
because	because	ADP	IN	O
their	-PRON-	DET	PRP$	O
incontinence	incontinence	NOUN	NN	B-Disease
may	may	VERB	MD	O
resolve	resolve	VERB	VB	O
spontaneously	spontaneously	ADV	RB	O
with	with	ADP	IN	O
a	a	DET	DT	O
change	change	NOUN	NN	O
in	in	ADP	IN	O
drug	drug	NOUN	NN	O
therapy	therapy	NOUN	NN	O
.	.	PUNCT	.	O

Myocardial	myocardial	ADJ	JJ	B-Disease
infarction	infarction	NOUN	NN	I-Disease
following	follow	VERB	VBG	O
sublingual	sublingual	ADJ	JJ	O
administration	administration	NOUN	NN	O
of	of	ADP	IN	O
isosorbide	isosorbide	NOUN	NN	B-Chemical
dinitrate	dinitrate	NOUN	NN	I-Chemical
.	.	PUNCT	.	O

A	a	DET	DT	O
78	78	NUM	CD	O
-	-	PUNCT	HYPH	O
year	year	NOUN	NN	O
-	-	PUNCT	HYPH	O
old	old	ADJ	JJ	O
with	with	ADP	IN	O
healed	heal	VERB	VBN	O
septal	septal	ADJ	JJ	O
necrosis	necrosis	NOUN	NN	B-Disease
suffered	suffer	VERB	VBD	O
a	a	DET	DT	O
recurrent	recurrent	ADJ	JJ	O
myocardial	myocardial	ADJ	JJ	B-Disease
infarction	infarction	NOUN	NN	I-Disease
of	of	ADP	IN	O
the	the	DET	DT	O
anterior	anterior	ADJ	JJ	O
wall	wall	NOUN	NN	O
following	follow	VERB	VBG	O
the	the	DET	DT	O
administration	administration	NOUN	NN	O
of	of	ADP	IN	O
isosorbide	isosorbide	NOUN	NN	B-Chemical
dinitrate	dinitrate	NOUN	NN	I-Chemical
5	5	NUM	CD	O
mg	mg	NOUN	NN	O
sublingually	sublingually	ADV	RB	O
.	.	PUNCT	.	O

After	after	ADP	IN	O
detailing	detail	VERB	VBG	O
the	the	DET	DT	O
course	course	NOUN	NN	O
of	of	ADP	IN	O
events	event	NOUN	NNS	O
,	,	PUNCT	,	O
we	-PRON-	PRON	PRP	O
discuss	discuss	VERB	VBP	O
the	the	DET	DT	O
role	role	NOUN	NN	O
of	of	ADP	IN	O
paradoxical	paradoxical	ADJ	JJ	O
coronary	coronary	ADJ	JJ	O
spasm	spasm	NOUN	NNS	B-Disease
and	and	CCONJ	CC	O
hypotension	hypotension	NOUN	NN	B-Disease
-	-	PUNCT	HYPH	O
mediated	mediate	VERB	VBN	O
myocardial	myocardial	ADJ	JJ	B-Disease
ischemia	ischemia	NOUN	NN	I-Disease
occurring	occur	VERB	VBG	O
downstream	downstream	ADJ	JJ	O
to	to	ADP	IN	O
significant	significant	ADJ	JJ	O
coronary	coronary	ADJ	JJ	B-Disease
arterial	arterial	ADJ	JJ	I-Disease
stenosis	stenosis	NOUN	NN	I-Disease
in	in	ADP	IN	O
the	the	DET	DT	O
pathophysiology	pathophysiology	NOUN	NN	O
of	of	ADP	IN	O
acute	acute	ADJ	JJ	B-Disease
coronary	coronary	ADJ	JJ	I-Disease
insufficiency	insufficiency	NOUN	NN	I-Disease
.	.	PUNCT	.	O

Comparison	Comparison	PROPN	NNP	O
of	of	ADP	IN	O
the	the	DET	DT	O
respiratory	respiratory	ADJ	JJ	O
effects	effect	NOUN	NNS	O
of	of	ADP	IN	O
i	i	PRON	PRP	O
.	.	PUNCT	.	O
v	v	PUNCT	LS	O
.	.	PUNCT	.	O
infusions	infusion	NOUN	NNS	O
of	of	ADP	IN	O
morphine	morphine	NOUN	NN	B-Chemical
and	and	CCONJ	CC	O
regional	regional	ADJ	JJ	O
analgesia	analgesia	NOUN	NN	O
by	by	ADP	IN	O
extradural	extradural	ADJ	JJ	O
block	block	NOUN	NN	O
.	.	PUNCT	.	O

The	the	DET	DT	O
incidence	incidence	NOUN	NN	O
of	of	ADP	IN	O
postoperative	postoperative	ADJ	JJ	O
respiratory	respiratory	ADJ	JJ	O
apnoea	apnoea	NOUN	NN	B-Disease
was	be	VERB	VBD	O
compared	compare	VERB	VBN	O
between	between	ADP	IN	O
five	five	NUM	CD	O
patients	patient	NOUN	NNS	O
receiving	receive	VERB	VBG	O
a	a	DET	DT	O
continuous	continuous	ADJ	JJ	O
i	i	PRON	PRP	O
.	.	PUNCT	.	O
v	v	PUNCT	LS	O
.	.	PUNCT	.	O
infusion	infusion	NOUN	NN	O
of	of	ADP	IN	O
morphine	morphine	NOUN	NN	B-Chemical
(	(	PUNCT	-LRB-	O
mean	mean	VERB	VB	O
73	73	NUM	CD	O
