Selegiline	Selegiline	PROPN	NNP	0	B-Chemical
dopamine	dopamine	NOUN	NN	5	B-Chemical
and	and	CCONJ	CC	5	O
3	3	NUM	CD	9	B-Chemical
,	,	PUNCT	,	9	I-Chemical
4	4	NUM	CD	9	I-Chemical
-	-	PUNCT	HYPH	7	I-Chemical
dihydroxyphenylacetic	dihydroxyphenylacetic	ADJ	JJ	0	I-Chemical
acid	acid	NOUN	NN	0	I-Chemical
depletions	depletion	NOUN	NNS	3	O
remained	remain	VERB	VBD	9	O
unaltered	unaltered	ADJ	JJ	9	O
.	.	PUNCT	.	9	O

Moreover	moreover	ADV	RB	9	O
,	,	PUNCT	,	9	O
systemic	systemic	ADJ	JJ	9	O
lipopolysaccharide	lipopolysaccharide	NOUN	NN	3	B-Chemical
pretreatment	pretreatment	NOUN	NN	0	O
(	(	PUNCT	-LRB-	9	O
1	1	NUM	CD	9	O
mg	mg	NOUN	NN	0	O
/	/	SYM	SYM	9	O
kg	kg	NOUN	NN	0	O
)	)	PUNCT	-RRB-	9	O
attenuated	attenuate	VERB	VBD	3	O
local	local	ADJ	JJ	5	O
methamphetamine	methamphetamine	NOUN	NN	5	B-Chemical
infusion	infusion	NOUN	NN	0	O
-	-	PUNCT	HYPH	7	O
produced	produce	VERB	VBN	9	O
dopamine	dopamine	NOUN	NN	5	B-Chemical
and	and	CCONJ	CC	5	O
3	3	NUM	CD	9	B-Chemical
,	,	PUNCT	,	9	I-Chemical
4	4	NUM	CD	9	I-Chemical
-	-	PUNCT	HYPH	7	I-Chemical
dihydroxyphenylacetic	dihydroxyphenylacetic	ADJ	JJ	0	I-Chemical
acid	acid	NOUN	NN	0	I-Chemical
depletions	depletion	NOUN	NNS	3	O
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
striatum	striatum	NOUN	NN	9	O
,	,	PUNCT	,	9	O
indicating	indicate	VERB	VBG	9	O
that	that	ADP	IN	5	O
the	the	DET	DT	5	O
protective	protective	ADJ	JJ	9	O
effect	effect	NOUN	NN	9	O
of	of	ADP	IN	5	O
lipopolysaccharide	lipopolysaccharide	NOUN	NN	3	B-Chemical
is	be	VERB	VBZ	5	O
less	less	ADV	RBR	5	O
likely	likely	ADV	RB	5	O
due	due	ADJ	JJ	5	O
to	to	ADP	IN	5	O
interrupted	interrupt	VERB	VBN	5	O
peripheral	peripheral	ADJ	JJ	9	O
distribution	distribution	NOUN	NN	9	O
or	or	CCONJ	CC	5	O
metabolism	metabolism	NOUN	NN	9	O
of	of	ADP	IN	5	O
methamphetamine	methamphetamine	NOUN	NN	5	B-Chemical
.	.	PUNCT	.	9	O

We	-PRON-	PRON	PRP	9	O
concluded	conclude	VERB	VBD	9	O
a	a	DET	DT	5	O
critical	critical	ADJ	JJ	9	O
time	time	NOUN	NN	5	O
window	window	NOUN	NN	5	O
for	for	ADP	IN	5	O
systemic	systemic	ADJ	JJ	9	O
lipopolysaccharide	lipopolysaccharide	NOUN	NN	3	B-Chemical
pretreatment	pretreatment	NOUN	NN	0	O
in	in	ADP	IN	5	O
exerting	exert	VERB	VBG	9	O
effective	effective	ADJ	JJ	5	O
protection	protection	NOUN	NN	9	O
against	against	ADP	IN	9	O
methamphetamine	methamphetamine	NOUN	NN	5	B-Chemical
-	-	PUNCT	HYPH	7	O
induced	induce	VERB	VBN	3	O
nigrostriatal	nigrostriatal	ADJ	JJ	3	O
dopamine	dopamine	NOUN	NN	5	B-Chemical
neurotoxicity	neurotoxicity	NOUN	NN	9	B-Disease
.	.	PUNCT	.	9	O

Acute	acute	ADJ	JJ	5	O
myocarditis	myocarditis	NOUN	NN	9	B-Disease
associated	associate	VERB	VBN	9	O
with	with	ADP	IN	5	O
clozapine	clozapine	NOUN	NN	5	B-Chemical
.	.	PUNCT	.	9	O

OBJECTIVE	OBJECTIVE	PROPN	NNP	2	O
:	:	PUNCT	:	9	O
A	a	DET	DT	9	O
case	case	NOUN	NN	5	O
of	of	ADP	IN	5	O
acute	acute	ADJ	JJ	9	O
myocarditis	myocarditis	NOUN	NN	9	B-Disease
associated	associate	VERB	VBN	9	O
with	with	ADP	IN	5	O
the	the	DET	DT	5	O
commencement	commencement	NOUN	NN	5	O
of	of	ADP	IN	5	O
clozapine	clozapine	NOUN	NN	5	B-Chemical
is	be	VERB	VBZ	5	O
described	describe	VERB	VBN	9	O
,	,	PUNCT	,	9	O
highlighting	highlight	VERB	VBG	9	O
the	the	DET	DT	5	O
onset	onset	NOUN	NN	5	O
,	,	PUNCT	,	9	O
course	course	NOUN	NN	5	O
and	and	CCONJ	CC	5	O
possible	possible	ADJ	JJ	5	O
contributing	contributing	NOUN	NN	9	O
factors	factor	NOUN	NNS	9	O
.	.	PUNCT	.	9	O

There	there	ADV	EX	5	O
is	be	VERB	VBZ	5	O
an	an	DET	DT	5	O
urgent	urgent	ADJ	JJ	5	O
need	need	NOUN	NN	5	O
to	to	PART	TO	5	O
raise	raise	VERB	VB	9	O
awareness	awareness	NOUN	NN	5	O
about	about	ADP	IN	5	O
this	this	DET	DT	5	O
potentially	potentially	ADV	RB	5	O
fatal	fatal	ADJ	JJ	5	O
complication	complication	NOUN	NN	5	O
of	of	ADP	IN	5	O
clozapine	clozapine	NOUN	NN	5	B-Chemical
use	use	NOUN	NN	5	O
.	.	PUNCT	.	9	O

RESULTS	RESULTS	PROPN	NNP	9	O
:	:	PUNCT	:	9	O
A	a	DET	DT	9	O
20	20	NUM	CD	9	O
-	-	PUNCT	HYPH	7	O
year	year	NOUN	NN	5	O
-	-	PUNCT	HYPH	7	O
old	old	ADJ	JJ	5	O
male	male	NOUN	NN	9	O
with	with	ADP	IN	5	O
schizophrenia	schizophrenia	NOUN	NN	5	B-Disease
developed	develop	VERB	VBD	5	O
a	a	DET	DT	5	O
sudden	sudden	ADJ	JJ	5	O
onset	onset	NOUN	NN	5	O
of	of	ADP	IN	5	O
myocarditis	myocarditis	NOUN	NN	9	B-Disease
after	after	ADP	IN	9	O
commencement	commencement	NOUN	NN	5	O
of	of	ADP	IN	5	O
clozapine	clozapine	NOUN	NN	5	B-Chemical
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
patient	patient	NOUN	NN	5	O
recovered	recover	VERB	VBD	9	O
with	with	ADP	IN	5	O
intensive	intensive	ADJ	JJ	5	O
medical	medical	ADJ	JJ	5	O
support	support	NOUN	NN	5	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
symptoms	symptom	NOUN	NNS	5	O
occurred	occur	VERB	VBD	9	O
around	around	ADV	RB	5	O
2	2	NUM	CD	9	O
weeks	week	NOUN	NNS	9	O
after	after	ADP	IN	9	O
starting	start	VERB	VBG	9	O
clozapine	clozapine	NOUN	NN	5	B-Chemical
in	in	ADP	IN	5	O
an	an	DET	DT	5	O
inpatient	inpatient	NOUN	NN	5	O
setting	setting	NOUN	NN	5	O
.	.	PUNCT	.	9	O

Possible	possible	ADJ	JJ	9	O
contributing	contributing	NOUN	NN	9	O
factors	factor	NOUN	NNS	9	O
may	may	VERB	MD	5	O
have	have	VERB	VB	5	O
been	be	VERB	VBN	9	O
concomitant	concomitant	ADJ	JJ	9	O
antidepressant	antidepressant	ADJ	JJ	5	B-Chemical
use	use	NOUN	NN	5	O
and	and	CCONJ	CC	5	O
unaccustomed	unaccustomed	ADJ	JJ	5	O
physical	physical	ADJ	JJ	5	O
activity	activity	NOUN	NN	9	O
.	.	PUNCT	.	9	O

CONCLUSIONS	conclusion	NOUN	NNS	5	O
:	:	PUNCT	:	9	O
Myocarditis	Myocarditis	PROPN	NNP	7	B-Disease
is	be	VERB	VBZ	5	O
an	an	DET	DT	5	O
increasingly	increasingly	ADV	RB	5	O
recognized	recognize	VERB	VBN	9	O
complication	complication	NOUN	NN	5	O
associated	associate	VERB	VBN	9	O
with	with	ADP	IN	5	O
the	the	DET	DT	5	O
use	use	NOUN	NN	5	O
of	of	ADP	IN	5	O
clozapine	clozapine	NOUN	NN	5	B-Chemical
.	.	PUNCT	.	9	O

It	-PRON-	PRON	PRP	5	O
can	can	VERB	MD	5	O
be	be	VERB	VB	5	O
fatal	fatal	ADJ	JJ	5	O
if	if	ADP	IN	5	O
not	not	ADV	RB	5	O
recognized	recognize	VERB	VBN	9	O
and	and	CCONJ	CC	5	O
treated	treat	VERB	VBN	3	O
early	early	ADV	RB	9	O
.	.	PUNCT	.	9	O

Considering	consider	VERB	VBG	9	O
that	that	DET	DT	5	O
clozapine	clozapine	NOUN	NN	5	B-Chemical
remains	remain	VERB	VBZ	9	O
the	the	DET	DT	5	O
gold	gold	NOUN	NN	0	O
standard	standard	NOUN	NN	5	O
in	in	ADP	IN	5	O
treatment	treatment	NOUN	NN	9	O
of	of	ADP	IN	5	O
resistant	resistant	ADJ	JJ	9	O
psychosis	psychosis	NOUN	NN	5	B-Disease
,	,	PUNCT	,	9	O
there	there	ADV	EX	5	O
is	be	VERB	VBZ	5	O
an	an	DET	DT	5	O
urgent	urgent	ADJ	JJ	5	O
need	need	NOUN	NN	5	O
to	to	PART	TO	5	O
raise	raise	VERB	VB	9	O
awareness	awareness	NOUN	NN	5	O
among	among	ADP	IN	5	O
medical	medical	ADJ	JJ	5	O
and	and	CCONJ	CC	5	O
paramedical	paramedical	ADJ	JJ	5	O
staff	staff	NOUN	NN	5	O
involved	involve	VERB	VBN	9	O
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
care	care	NOUN	NN	5	O
of	of	ADP	IN	5	O
these	these	DET	DT	5	O
patients	patient	NOUN	NNS	5	O
.	.	PUNCT	.	9	O

There	there	ADV	EX	5	O
are	be	VERB	VBP	5	O
also	also	ADV	RB	9	O
implications	implication	NOUN	NNS	5	O
for	for	ADP	IN	5	O
recommendations	recommendation	NOUN	NNS	5	O
and	and	CCONJ	CC	5	O
regulations	regulation	NOUN	NNS	5	O
regarding	regard	VERB	VBG	5	O
the	the	DET	DT	5	O
use	use	NOUN	NN	5	O
of	of	ADP	IN	5	O
clozapine	clozapine	NOUN	NN	5	B-Chemical
.	.	PUNCT	.	9	O

Severe	severe	ADJ	JJ	9	O
rhabdomyolysis	rhabdomyolysis	NOUN	NN	5	B-Disease
and	and	CCONJ	CC	5	O
acute	acute	ADJ	JJ	9	B-Disease
renal	renal	ADJ	JJ	9	I-Disease
failure	failure	NOUN	NN	5	I-Disease
secondary	secondary	ADJ	JJ	9	O
to	to	ADP	IN	5	O
concomitant	concomitant	ADJ	JJ	9	O
use	use	NOUN	NN	5	O
of	of	ADP	IN	5	O
simvastatin	simvastatin	NOUN	NN	0	B-Chemical
,	,	PUNCT	,	9	O
amiodarone	amiodarone	ADV	RB	0	B-Chemical
,	,	PUNCT	,	9	O
and	and	CCONJ	CC	5	O
atazanavir	atazanavir	NOUN	NN	0	B-Chemical
.	.	PUNCT	.	9	O

OBJECTIVE	OBJECTIVE	PROPN	NNP	2	O
:	:	PUNCT	:	9	O
To	to	PART	TO	9	O
report	report	VERB	VB	5	O
a	a	DET	DT	5	O
case	case	NOUN	NN	5	O
of	of	ADP	IN	5	O
a	a	DET	DT	5	O
severe	severe	ADJ	JJ	5	O
interaction	interaction	NOUN	NN	9	O
between	between	ADP	IN	5	O
simvastatin	simvastatin	NOUN	NN	0	B-Chemical
,	,	PUNCT	,	9	O
amiodarone	amiodarone	ADV	RB	0	B-Chemical
,	,	PUNCT	,	9	O
and	and	CCONJ	CC	5	O
atazanavir	atazanavir	NOUN	NN	0	B-Chemical
resulting	resulting	NOUN	NN	9	O
in	in	ADP	IN	5	O
rhabdomyolysis	rhabdomyolysis	NOUN	NN	5	B-Disease
and	and	CCONJ	CC	5	O
acute	acute	ADJ	JJ	9	B-Disease
renal	renal	ADJ	JJ	9	I-Disease
failure	failure	NOUN	NN	5	I-Disease
.	.	PUNCT	.	9	O

BACKGROUND	BACKGROUND	NOUN	NNS	2	O
:	:	PUNCT	:	9	O
A	a	DET	DT	9	O
72	72	NUM	CD	9	O
-	-	PUNCT	HYPH	7	O
year	year	NOUN	NN	5	O
-	-	PUNCT	HYPH	7	O
old	old	ADJ	JJ	5	O
white	white	ADJ	JJ	9	O
man	man	NOUN	NN	5	O
with	with	ADP	IN	5	O
underlying	underlie	VERB	VBG	5	O
human	human	ADJ	JJ	3	B-Disease
immunodeficiency	immunodeficiency	NOUN	NN	9	I-Disease
virus	virus	NOUN	NN	9	I-Disease
,	,	PUNCT	,	9	O
atrial	atrial	ADJ	JJ	5	B-Disease
fibrillation	fibrillation	NOUN	NN	5	I-Disease
,	,	PUNCT	,	9	O
coronary	coronary	ADJ	JJ	5	B-Disease
artery	artery	NOUN	NN	5	I-Disease
disease	disease	NOUN	NN	5	I-Disease
,	,	PUNCT	,	9	O
and	and	CCONJ	CC	5	O
hyperlipidemia	hyperlipidemia	NOUN	NN	9	B-Disease
presented	present	VERB	VBN	5	O
with	with	ADP	IN	5	O
generalized	generalized	ADJ	JJ	5	O
pain	pain	NOUN	NN	5	B-Disease
,	,	PUNCT	,	9	O
fatigue	fatigue	NOUN	NN	5	B-Disease
,	,	PUNCT	,	9	O
and	and	CCONJ	CC	5	O
dark	dark	ADJ	JJ	9	O
orange	orange	NOUN	NN	9	O
urine	urine	NOUN	NN	9	O
for	for	ADP	IN	5	O
3	3	NUM	CD	9	O
days	day	NOUN	NNS	9	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
patient	patient	NOUN	NN	5	O
was	be	VERB	VBD	9	O
taking	take	VERB	VBG	5	O
80	80	NUM	CD	9	O
mg	mg	NOUN	NN	0	O
simvastatin	simvastatin	NOUN	NN	0	B-Chemical
at	at	ADP	IN	9	O
bedtime	bedtime	NOUN	NN	5	O
(	(	PUNCT	-LRB-	9	O
initiated	initiate	VERB	VBN	9	O
27	27	NUM	CD	7	O
days	day	NOUN	NNS	9	O
earlier	earlier	ADV	RBR	9	O
)	)	PUNCT	-RRB-	9	O
;	;	PUNCT	:	9	O
amiodarone	amiodarone	ADV	RB	0	B-Chemical
at	at	ADP	IN	9	O
a	a	DET	DT	5	O
dose	dose	NOUN	NN	9	O
of	of	ADP	IN	5	O
400	400	NUM	CD	0	O
mg	mg	NOUN	NN	0	O
daily	daily	ADV	RB	5	O
for	for	ADP	IN	5	O
7	7	NUM	CD	9	O
days	day	NOUN	NNS	9	O
,	,	PUNCT	,	9	O
then	then	ADV	RB	9	O
200	200	NUM	CD	0	O
mg	mg	NOUN	NN	0	O
daily	daily	ADV	RB	5	O
(	(	PUNCT	-LRB-	9	O
initiated	initiate	VERB	VBN	9	O
19	19	NUM	CD	7	O
days	day	NOUN	NNS	9	O
earlier	earlier	ADV	RBR	9	O
)	)	PUNCT	-RRB-	9	O
;	;	PUNCT	:	9	O
and	and	CCONJ	CC	5	O
400	400	NUM	CD	0	O
mg	mg	NOUN	NN	0	O
atazanavir	atazanavir	ADJ	JJ	0	B-Chemical
daily	daily	ADV	RB	5	O
(	(	PUNCT	-LRB-	9	O
initiated	initiate	VERB	VBN	9	O
at	at	ADV	RB	9	O
least	least	ADV	RBS	9	O
2	2	NUM	CD	9	O
years	year	NOUN	NNS	5	O
previously	previously	ADV	RB	9	O
)	)	PUNCT	-RRB-	9	O
.	.	PUNCT	.	9	O

Laboratory	laboratory	NOUN	NN	2	O
evaluation	evaluation	NOUN	NN	5	O
revealed	reveal	VERB	VBD	9	O
66	66	NUM	CD	7	O
,	,	PUNCT	,	9	O
680	680	NUM	CD	9	O
U	u	NOUN	NN	9	O
/	/	SYM	SYM	9	O
L	l	NOUN	NN	0	O
creatine	creatine	NOUN	NN	0	B-Chemical
kinase	kinase	NOUN	NN	3	O
,	,	PUNCT	,	9	O
93	93	NUM	CD	7	O
mg	mg	NOUN	NN	0	O
/	/	SYM	SYM	9	O
dL	dl	NOUN	NN	7	O
blood	blood	NOUN	NN	9	B-Chemical
urea	urea	ADJ	JJ	0	I-Chemical
nitrogen	nitrogen	NOUN	NN	0	I-Chemical
,	,	PUNCT	,	9	O
4	4	NUM	CD	9	O
.	.	PUNCT	.	9	O
6	6	NUM	CD	9	O
mg	mg	NOUN	NN	0	O
/	/	SYM	SYM	9	O
dL	dL	PROPN	NNP	7	O
creatinine	creatinine	NOUN	NN	0	B-Chemical
,	,	PUNCT	,	9	O
1579	1579	NUM	CD	7	O
U	u	NOUN	NN	9	O
/	/	SYM	SYM	9	O
L	l	NOUN	NN	0	O
aspartate	aspartate	NOUN	NN	1	B-Chemical
aminotransferase	aminotransferase	NOUN	NN	7	O
,	,	PUNCT	,	9	O
and	and	CCONJ	CC	5	O
738	738	NUM	CD	7	O
U	U	PROPN	NNP	9	O
/	/	SYM	SYM	9	O
L	l	NOUN	NN	0	O
alanine	alanine	NOUN	NN	1	B-Chemical
aminotransferase	aminotransferase	NOUN	NN	7	O
.	.	PUNCT	.	9	O

Simvastatin	Simvastatin	PROPN	NNP	0	B-Chemical
,	,	PUNCT	,	9	O
amiodarone	amiodarone	ADV	RB	0	B-Chemical
,	,	PUNCT	,	9	O
and	and	CCONJ	CC	5	O
the	the	DET	DT	5	O
patient	patient	NOUN	NN	5	O
'	'	PUNCT	''	9	O
s	s	PART	POS	9	O
human	human	ADJ	JJ	3	B-Disease
immunodeficiency	immunodeficiency	NOUN	NN	9	I-Disease
virus	virus	NOUN	NN	9	I-Disease
medications	medication	NOUN	NNS	5	O
were	be	VERB	VBD	9	O
all	all	ADV	RB	5	O
temporarily	temporarily	ADV	RB	5	O
discontinued	discontinue	VERB	VBN	5	O
and	and	CCONJ	CC	5	O
the	the	DET	DT	5	O
patient	patient	NOUN	NN	5	O
was	be	VERB	VBD	9	O
given	give	VERB	VBN	5	O
forced	force	VERB	VBN	5	O
alkaline	alkaline	NOUN	NN	0	O
diuresis	diuresis	NOUN	NN	5	O
and	and	CCONJ	CC	5	O
started	start	VERB	VBD	5	O
on	on	ADP	IN	5	O
dialysis	dialysis	NOUN	NN	5	O
.	.	PUNCT	.	9	O

Nine	nine	NUM	CD	9	O
days	day	NOUN	NNS	9	O
later	later	ADV	RB	9	O
the	the	DET	DT	5	O
patient	patient	NOUN	NN	5	O
'	'	PUNCT	''	9	O
s	s	NOUN	NN	9	O
creatine	creatine	NOUN	NN	0	B-Chemical
kinase	kinase	NOUN	NN	3	O
had	have	VERB	VBD	9	O
dropped	drop	VERB	VBN	9	O
to	to	ADP	IN	5	O
1695	1695	NUM	CD	7	O
U	U	PROPN	NNP	9	O
/	/	SYM	SYM	9	O
L	l	NOUN	NN	0	O
and	and	CCONJ	CC	5	O
creatinine	creatinine	NOUN	NN	0	B-Chemical
was	be	VERB	VBD	9	O
3	3	NUM	CD	9	O
.	.	PUNCT	.	9	O
3	3	NUM	CD	9	O
mg	mg	NOUN	NN	0	O
/	/	SYM	SYM	9	O
dL	dl	NOUN	NN	7	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
patient	patient	NOUN	NN	5	O
was	be	VERB	VBD	9	O
discharged	discharge	VERB	VBN	5	O
and	and	CCONJ	CC	5	O
continued	continue	VERB	VBN	9	O
outpatient	outpatient	NOUN	NN	5	O
dialysis	dialysis	NOUN	NN	5	O
for	for	ADP	IN	5	O
1	1	NUM	CD	9	O
month	month	NOUN	NN	5	O
until	until	ADP	IN	5	O
his	-PRON-	DET	PRP$	5	O
renal	renal	ADJ	JJ	9	O
function	function	NOUN	NN	9	O
recovered	recover	VERB	VBD	9	O
.	.	PUNCT	.	9	O

DISCUSSION	discussion	NOUN	NN	9	O
:	:	PUNCT	:	9	O
The	the	DET	DT	5	O
risk	risk	NOUN	NN	5	O
of	of	ADP	IN	5	O
rhabdomyolysis	rhabdomyolysis	NOUN	NN	5	B-Disease
is	be	VERB	VBZ	5	O
increased	increase	VERB	VBN	9	O
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
presence	presence	NOUN	NN	9	O
of	of	ADP	IN	5	O
concomitant	concomitant	ADJ	JJ	9	O
drugs	drug	NOUN	NNS	5	O
that	that	DET	WDT	5	O
inhibit	inhibit	VERB	VBP	3	O
simvastatin	simvastatin	NOUN	NN	0	B-Chemical
metabolism	metabolism	NOUN	NN	9	O
.	.	PUNCT	.	9	O

Simvastatin	Simvastatin	PROPN	NNP	0	B-Chemical
is	be	VERB	VBZ	5	O
metabolized	metabolize	VERB	VBN	0	O
by	by	ADP	IN	9	O
CYP3A4	CYP3A4	PROPN	NNP	3	O
.	.	PUNCT	.	9	O

Amiodarone	amiodarone	ADJ	JJ	7	B-Chemical
and	and	CCONJ	CC	5	O
atazanavir	atazanavir	NOUN	NN	0	B-Chemical
are	be	VERB	VBP	5	O
recognized	recognize	VERB	VBN	9	O
CYP3A4	cyp3a4	NOUN	NN	3	O
inhibitors	inhibitor	NOUN	NNS	3	O
.	.	PUNCT	.	9	O

CONCLUSIONS	conclusion	NOUN	NNS	5	O
:	:	PUNCT	:	9	O
Pharmacokinetic	pharmacokinetic	ADJ	JJ	0	O
differences	difference	NOUN	NNS	9	O
in	in	ADP	IN	5	O
statins	statin	NOUN	NNS	5	B-Chemical
are	be	VERB	VBP	5	O
an	an	DET	DT	5	O
important	important	ADJ	JJ	9	O
consideration	consideration	NOUN	NN	5	O
for	for	ADP	IN	5	O
assessing	assess	VERB	VBG	5	O
the	the	DET	DT	5	O
risk	risk	NOUN	NN	5	O
of	of	ADP	IN	5	O
potential	potential	ADJ	JJ	9	O
drug	drug	NOUN	NN	5	O
interactions	interaction	NOUN	NNS	9	O
.	.	PUNCT	.	9	O

In	in	ADP	IN	9	O
patients	patient	NOUN	NNS	5	O
requiring	require	VERB	VBG	5	O
the	the	DET	DT	5	O
concurrent	concurrent	ADJ	JJ	5	O
use	use	NOUN	NN	5	O
of	of	ADP	IN	5	O
statins	statin	NOUN	NNS	5	B-Chemical
and	and	CCONJ	CC	5	O
CYP3A4	cyp3a4	NOUN	NN	3	O
inhibitors	inhibitor	NOUN	NNS	3	O
,	,	PUNCT	,	9	O
pravastatin	pravastatin	NOUN	NN	0	B-Chemical
,	,	PUNCT	,	9	O
fluvastatin	fluvastatin	NOUN	NN	0	B-Chemical
,	,	PUNCT	,	9	O
and	and	CCONJ	CC	5	O
rosuvastatin	rosuvastatin	NOUN	NN	0	B-Chemical
carry	carry	VERB	VBP	9	O
the	the	DET	DT	5	O
lowest	low	ADJ	JJS	9	O
risk	risk	NOUN	NN	5	O
of	of	ADP	IN	5	O
drug	drug	NOUN	NN	5	O
interactions	interaction	NOUN	NNS	9	O
;	;	PUNCT	,	9	O
atorvastatin	atorvastatin	ADV	RB	0	B-Chemical
carries	carry	VERB	VBZ	9	O
moderate	moderate	ADJ	JJ	9	O
risk	risk	NOUN	NN	5	O
,	,	PUNCT	,	9	O
whereas	whereas	ADP	IN	9	O
simvastatin	simvastatin	NOUN	NN	0	B-Chemical
and	and	CCONJ	CC	5	O
lovastatin	lovastatin	NOUN	NN	0	B-Chemical
have	have	VERB	VB	5	O
the	the	DET	DT	5	O
highest	high	ADJ	JJS	9	O
risk	risk	NOUN	NN	5	O
and	and	CCONJ	CC	5	O
should	should	VERB	MD	5	O
be	be	VERB	VB	5	O
avoided	avoid	VERB	VBN	5	O
in	in	ADP	IN	5	O
patients	patient	NOUN	NNS	5	O
taking	take	VERB	VBG	5	O
concomitant	concomitant	ADJ	JJ	9	O
CYP3A4	cyp3a4	NOUN	NN	3	O
inhibitors	inhibitor	NOUN	NNS	3	O
.	.	PUNCT	.	9	O

Interaction	interaction	NOUN	NN	9	O
between	between	ADP	IN	5	O
warfarin	warfarin	NOUN	NN	5	B-Chemical
and	and	CCONJ	CC	5	O
levofloxacin	levofloxacin	ADJ	JJ	0	B-Chemical
:	:	PUNCT	:	9	O
case	case	NOUN	NN	5	O
series	series	NOUN	NN	5	O
.	.	PUNCT	.	9	O

Warfarin	Warfarin	PROPN	NNP	5	B-Chemical
is	be	VERB	VBZ	5	O
the	the	DET	DT	5	O
most	most	ADV	RBS	9	O
widely	widely	ADV	RB	5	O
used	use	VERB	VBN	5	O
oral	oral	ADJ	JJ	9	O
anticoagulant	anticoagulant	NOUN	NN	9	O
and	and	CCONJ	CC	5	O
is	be	VERB	VBZ	5	O
indicated	indicate	VERB	VBN	9	O
for	for	ADP	IN	5	O
many	many	ADJ	JJ	5	O
clinical	clinical	ADJ	JJ	5	O
conditions	condition	NOUN	NNS	9	O
.	.	PUNCT	.	9	O

Levofloxacin	Levofloxacin	PROPN	NNP	7	B-Chemical
,	,	PUNCT	,	9	O
a	a	DET	DT	5	O
fluoroquinolone	fluoroquinolone	NOUN	NN	5	B-Chemical
,	,	PUNCT	,	9	O
is	be	VERB	VBZ	5	O
one	one	NUM	CD	5	O
of	of	ADP	IN	5	O
the	the	DET	DT	5	O
most	most	ADV	RBS	9	O
commonly	commonly	ADV	RB	5	O
prescribed	prescribe	VERB	VBN	5	O
antibiotics	antibiotic	NOUN	NNS	5	O
in	in	ADP	IN	5	O
clinical	clinical	ADJ	JJ	5	O
practice	practice	NOUN	NN	5	O
and	and	CCONJ	CC	5	O
is	be	VERB	VBZ	5	O
effective	effective	ADJ	JJ	5	O
against	against	ADP	IN	9	O
Gram	Gram	PROPN	NNP	9	O
-	-	PUNCT	HYPH	7	O
positive	positive	ADJ	JJ	9	O
,	,	PUNCT	,	9	O
Gram	Gram	PROPN	NNP	9	O
-	-	PUNCT	HYPH	7	O
negative	negative	ADJ	JJ	9	O
,	,	PUNCT	,	9	O
and	and	CCONJ	CC	5	O
atypical	atypical	ADJ	JJ	5	O
bacteria	bacteria	NOUN	NNS	9	O
.	.	PUNCT	.	9	O

While	while	ADP	IN	9	O
small	small	ADJ	JJ	9	O
prospective	prospective	ADJ	JJ	5	O
studies	study	NOUN	NNS	9	O
have	have	VERB	VBP	5	O
not	not	ADV	RB	5	O
revealed	reveal	VERB	VBN	9	O
any	any	DET	DT	5	O
significant	significant	ADJ	JJ	9	O
drug	drug	NOUN	NN	5	O
-	-	PUNCT	HYPH	7	O
drug	drug	NOUN	NN	5	O
interaction	interaction	NOUN	NN	9	O
between	between	ADP	IN	5	O
warfarin	warfarin	NOUN	NN	5	B-Chemical
and	and	CCONJ	CC	5	O
levofloxacin	levofloxacin	ADJ	JJ	0	B-Chemical
,	,	PUNCT	,	9	O
several	several	ADJ	JJ	9	O
case	case	NOUN	NN	5	O
reports	report	NOUN	NNS	9	O
have	have	VERB	VBP	5	O
indicated	indicate	VERB	VBN	9	O
that	that	ADP	IN	5	O
levofloxacin	levofloxacin	ADJ	JJ	0	B-Chemical
may	may	VERB	MD	5	O
significantly	significantly	ADV	RB	9	O
potentiate	potentiate	VERB	VB	3	O
the	the	DET	DT	5	O
anticoagulation	anticoagulation	NOUN	NN	5	O
effect	effect	NOUN	NN	9	O
of	of	ADP	IN	5	O
warfarin	warfarin	NOUN	NN	5	B-Chemical
.	.	PUNCT	.	9	O

We	-PRON-	PRON	PRP	9	O
report	report	VERB	VBP	5	O
3	3	NUM	CD	9	O
cases	case	NOUN	NNS	5	O
of	of	ADP	IN	5	O
serious	serious	ADJ	JJ	5	O
bleeding	bleeding	NOUN	NN	5	B-Disease
complications	complication	NOUN	NNS	5	O
that	that	DET	WDT	5	O
appear	appear	VERB	VBP	9	O
to	to	PART	TO	5	O
be	be	VERB	VB	5	O
the	the	DET	DT	5	O
result	result	NOUN	NN	9	O
of	of	ADP	IN	5	O
the	the	DET	DT	5	O
interaction	interaction	NOUN	NN	9	O
between	between	ADP	IN	5	O
warfarin	warfarin	NOUN	NN	5	B-Chemical
and	and	CCONJ	CC	5	O
levofloxacin	levofloxacin	ADJ	JJ	0	B-Chemical
.	.	PUNCT	.	9	O

Physicians	physician	NOUN	NNS	5	O
should	should	VERB	MD	5	O
be	be	VERB	VB	5	O
