with	with	ADP	IN	5	O
CYP	CYP	PROPN	NNP	0	B-Chemical
treatment	treatment	NOUN	NN	9	O
(	(	PUNCT	-LRB-	9	O
48	48	NUM	CD	9	O
h	h	NOUN	NN	0	O
)	)	PUNCT	-RRB-	9	O
versus	versus	ADP	IN	9	O
VIP	VIP	PROPN	NNP	9	O
(	(	PUNCT	-LRB-	9	O
-	-	PUNCT	HYPH	7	O
/	/	SYM	SYM	9	O
-	-	PUNCT	HYPH	7	O
)	)	PUNCT	-RRB-	9	O
with	with	ADP	IN	5	O
CYP	CYP	PROPN	NNP	0	B-Chemical
treatment	treatment	NOUN	NN	9	O
(	(	PUNCT	-LRB-	9	O
48	48	NUM	CD	9	O
h	h	NOUN	NN	0	O
)	)	PUNCT	-RRB-	9	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
genes	gene	NOUN	NNS	1	O
presented	present	VERB	VBD	5	O
represent	represent	NOUN	NN	9	O
(	(	PUNCT	-LRB-	9	O
1	1	NUM	CD	9	O
)	)	PUNCT	-RRB-	9	O
greater	great	ADJ	JJR	5	O
than	than	ADP	IN	5	O
1	1	NUM	CD	9	O
.	.	PUNCT	.	9	O
5	5	NUM	CD	9	O
-	-	PUNCT	:	7	O
fold	fold	VERB	VB	9	O
change	change	NOUN	NN	9	O
in	in	ADP	IN	5	O
either	either	DET	DT	9	O
direction	direction	NOUN	NN	5	O
and	and	CCONJ	CC	5	O
(	(	PUNCT	-LRB-	9	O
2	2	PUNCT	LS	9	O
)	)	PUNCT	-RRB-	9	O
the	the	DET	DT	5	O
p	p	NOUN	NN	7	O
value	value	NOUN	NN	9	O
is	be	VERB	VBZ	5	O
less	less	ADJ	JJR	5	O
than	than	ADP	IN	5	O
0	0	NUM	CD	7	O
.	.	PUNCT	.	9	O
05	05	NUM	CD	7	O
for	for	ADP	IN	5	O
the	the	DET	DT	5	O
comparison	comparison	NOUN	NN	9	O
being	be	VERB	VBG	5	O
made	make	VERB	VBN	5	O
.	.	PUNCT	.	9	O

Several	several	ADJ	JJ	9	O
regulated	regulate	VERB	VBN	3	O
genes	gene	NOUN	NNS	1	O
were	be	VERB	VBD	9	O
validated	validate	VERB	VBN	5	O
using	use	VERB	VBG	9	O
enzyme	enzyme	ADJ	JJ	0	O
-	-	PUNCT	HYPH	7	O
linked	link	VERB	VBN	9	O
immunoassays	immunoassay	NOUN	NNS	9	O
including	include	VERB	VBG	9	O
IL	IL	PROPN	NNP	0	O
-	-	PUNCT	HYPH	7	O
1beta	1beta	PROPN	NNP	7	O
and	and	CCONJ	CC	5	O
CXCL1	CXCL1	PROPN	NNP	3	O
.	.	PUNCT	.	9	O

CYP	CYP	PROPN	NNP	0	B-Chemical
treatment	treatment	NOUN	NN	9	O
significantly	significantly	ADV	RB	9	O
(	(	PUNCT	-LRB-	9	O
p	p	NOUN	NN	7	O
<	<	X	XX	0	O
or	or	CCONJ	CC	5	O
=	=	SYM	SYM	7	O
0	0	NUM	CD	7	O
.	.	PUNCT	.	9	O
001	001	NUM	CD	9	O
)	)	PUNCT	-RRB-	9	O
increased	increase	VERB	VBN	9	O
expression	expression	NOUN	NN	3	O
of	of	ADP	IN	5	O
CXCL1	CXCL1	PROPN	NNP	3	O
and	and	CCONJ	CC	5	O
IL	IL	PROPN	NNP	0	O
-	-	PUNCT	HYPH	7	O
1beta	1beta	PROPN	NNP	7	O
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
urinary	urinary	ADJ	JJ	9	O
bladder	bladder	NOUN	NN	9	O
of	of	ADP	IN	5	O
WT	WT	PROPN	NNP	3	O
and	and	CCONJ	CC	5	O
VIP	VIP	PROPN	NNP	9	O
(	(	PUNCT	-LRB-	9	O
-	-	PUNCT	HYPH	7	O
/	/	SYM	SYM	9	O
-	-	PUNCT	HYPH	7	O
)	)	PUNCT	-RRB-	9	O
mice	mouse	NOUN	NNS	3	O
,	,	PUNCT	,	9	O
but	but	CCONJ	CC	9	O
expression	expression	NOUN	NN	3	O
in	in	ADP	IN	5	O
VIP	VIP	PROPN	NNP	9	O
(	(	PUNCT	-LRB-	9	O
-	-	PUNCT	HYPH	7	O
/	/	SYM	SYM	9	O
-	-	PUNCT	HYPH	7	O
)	)	PUNCT	-RRB-	9	O
mice	mouse	NOUN	NNS	3	O
with	with	ADP	IN	5	O
CYP	CYP	PROPN	NNP	0	B-Chemical
treatment	treatment	NOUN	NN	9	O
was	be	VERB	VBD	9	O
significantly	significantly	ADV	RB	9	O
(	(	PUNCT	-LRB-	9	O
p	p	NOUN	NN	7	O
<	<	X	XX	0	O
or	or	CCONJ	CC	5	O
=	=	SYM	SYM	7	O
0	0	NUM	CD	7	O
.	.	PUNCT	.	9	O
001	001	NUM	CD	9	O
)	)	PUNCT	-RRB-	9	O
greater	great	ADJ	JJR	5	O
(	(	PUNCT	-LRB-	9	O
4	4	NUM	CD	9	O
.	.	PUNCT	.	9	O
2	2	NUM	CD	9	O
-	-	PUNCT	:	7	O
to	to	ADP	IN	5	O
13	13	NUM	CD	7	O
-	-	PUNCT	HYPH	7	O
fold	fold	ADJ	JJ	9	O
increase	increase	NOUN	NN	9	O
)	)	PUNCT	-RRB-	9	O
than	than	ADP	IN	5	O
that	that	DET	DT	5	O
observed	observe	VERB	VBN	9	O
in	in	ADP	IN	5	O
WT	WT	PROPN	NNP	3	O
urinary	urinary	NOUN	NN	9	O
bladder	bladder	NOUN	NN	9	O
(	(	PUNCT	-LRB-	9	O
3	3	NUM	CD	9	O
.	.	PUNCT	.	9	O
6	6	NUM	CD	9	O
-	-	PUNCT	HYPH	7	O
to	to	ADP	IN	5	O
5	5	NUM	CD	9	O
-	-	PUNCT	HYPH	7	O
fold	fold	ADJ	JJ	9	O
increase	increase	NOUN	NN	9	O
)	)	PUNCT	-RRB-	9	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
data	datum	NOUN	NNS	5	O
suggest	suggest	VERB	VBP	9	O
that	that	ADP	IN	5	O
in	in	ADP	IN	5	O
VIP	VIP	PROPN	NNP	9	O
(	(	PUNCT	-LRB-	9	O
-	-	PUNCT	HYPH	7	O
/	/	SYM	SYM	9	O
-	-	PUNCT	HYPH	7	O
)	)	PUNCT	-RRB-	9	O
mice	mouse	NOUN	NNS	3	O
with	with	ADP	IN	5	O
bladder	bladder	NOUN	NN	9	B-Disease
inflammation	inflammation	NOUN	NN	9	I-Disease
,	,	PUNCT	,	9	O
inflammatory	inflammatory	ADJ	JJ	3	O
mediators	mediator	NOUN	NNS	9	O
are	be	VERB	VBP	5	O
increased	increase	VERB	VBN	9	O
above	above	ADP	IN	9	O
that	that	DET	DT	5	O
observed	observe	VERB	VBN	9	O
in	in	ADP	IN	5	O
WT	WT	PROPN	NNP	3	O
with	with	ADP	IN	5	O
CYP	CYP	PROPN	NNP	0	B-Chemical
.	.	PUNCT	.	9	O

This	this	DET	DT	5	O
shift	shift	NOUN	NN	9	O
in	in	ADP	IN	5	O
balance	balance	NOUN	NN	5	O
may	may	VERB	MD	5	O
contribute	contribute	VERB	VB	9	O
to	to	ADP	IN	5	O
increased	increase	VERB	VBN	9	O
bladder	bladder	NOUN	NN	9	B-Disease
dysfunction	dysfunction	NOUN	NN	9	I-Disease
in	in	ADP	IN	5	O
VIP	VIP	PROPN	NNP	9	O
(	(	PUNCT	-LRB-	9	O
-	-	PUNCT	HYPH	7	O
/	/	SYM	SYM	9	O
-	-	PUNCT	HYPH	7	O
)	)	PUNCT	-RRB-	9	O
mice	mouse	NOUN	NNS	3	O
with	with	ADP	IN	5	O
bladder	bladder	NOUN	NN	9	B-Disease
inflammation	inflammation	NOUN	NN	9	I-Disease
and	and	CCONJ	CC	5	O
altered	alter	VERB	VBN	9	O
neurochemical	neurochemical	ADJ	JJ	5	O
expression	expression	NOUN	NN	3	O
in	in	ADP	IN	5	O
micturition	micturition	NOUN	NN	5	O
pathways	pathway	NOUN	NNS	9	O
.	.	PUNCT	.	9	O

Debrisoquine	debrisoquine	NOUN	NN	2	B-Chemical
phenotype	phenotype	NOUN	NN	3	O
and	and	CCONJ	CC	5	O
the	the	DET	DT	5	O
pharmacokinetics	pharmacokinetic	NOUN	NNS	9	O
and	and	CCONJ	CC	5	O
beta	beta	NOUN	NN	9	O
-	-	PUNCT	HYPH	7	O
2	2	NUM	CD	9	O
receptor	receptor	NOUN	NN	3	O
pharmacodynamics	pharmacodynamic	NOUN	NNS	5	O
of	of	ADP	IN	5	O
metoprolol	metoprolol	NOUN	NN	0	B-Chemical
and	and	CCONJ	CC	5	O
its	-PRON-	DET	PRP$	9	O
enantiomers	enantiomer	NOUN	NNS	0	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
metabolism	metabolism	NOUN	NN	9	O
of	of	ADP	IN	5	O
the	the	DET	DT	5	O
cardioselective	cardioselective	ADJ	JJ	5	O
beta	beta	NOUN	NN	9	O
-	-	PUNCT	HYPH	7	O
blocker	blocker	NOUN	NN	0	O
metoprolol	metoprolol	NOUN	NN	0	B-Chemical
is	be	VERB	VBZ	5	O
under	under	ADP	IN	9	O
genetic	genetic	ADJ	JJ	5	O
control	control	NOUN	NN	9	O
of	of	ADP	IN	5	O
the	the	DET	DT	5	O
debrisoquine	debrisoquine	NOUN	NN	0	B-Chemical
/	/	SYM	SYM	9	O
sparteine	sparteine	NOUN	NN	0	B-Chemical
type	type	NOUN	NN	9	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
two	two	NUM	CD	5	O
metabolic	metabolic	ADJ	JJ	9	O
phenotypes	phenotype	NOUN	NNS	9	O
,	,	PUNCT	,	9	O
extensive	extensive	ADJ	JJ	5	O
(	(	PUNCT	-LRB-	9	O
EM	EM	PROPN	NNP	9	O
)	)	PUNCT	-RRB-	9	O
and	and	CCONJ	CC	5	O
poor	poor	ADJ	JJ	5	O
metabolizers	metabolizer	NOUN	NNS	5	O
(	(	PUNCT	-LRB-	9	O
PM	PM	PROPN	NNP	9	O
)	)	PUNCT	-RRB-	9	O
,	,	PUNCT	,	9	O
show	show	VERB	VBP	9	O
different	different	ADJ	JJ	9	O
stereoselective	stereoselective	ADJ	JJ	0	O
metabolism	metabolism	NOUN	NN	9	O
,	,	PUNCT	,	9	O
resulting	result	VERB	VBG	9	O
in	in	ADP	IN	5	O
apparently	apparently	ADV	RB	9	O
higher	high	ADJ	JJR	9	O
beta	beta	NOUN	NN	9	O
-	-	PUNCT	HYPH	7	O
1	1	NUM	CD	9	O
adrenoceptor	adrenoceptor	NOUN	NN	5	O
antagonistic	antagonistic	ADJ	JJ	9	O
potency	potency	NOUN	NN	9	O
of	of	ADP	IN	5	O
racemic	racemic	ADJ	JJ	0	O
metoprolol	metoprolol	NOUN	NN	0	B-Chemical
in	in	ADP	IN	5	O
EMs	em	NOUN	NNS	5	O
.	.	PUNCT	.	9	O

We	-PRON-	PRON	PRP	9	O
investigated	investigate	VERB	VBD	9	O
if	if	ADP	IN	5	O
the	the	DET	DT	5	O
latter	latter	NOUN	NN	9	O
also	also	ADV	RB	9	O
applies	apply	VERB	VBZ	5	O
to	to	ADP	IN	5	O
the	the	DET	DT	5	O
beta	beta	NOUN	NN	9	O
-	-	PUNCT	HYPH	7	O
2	2	NUM	CD	9	O
adrenoceptor	adrenoceptor	NOUN	NN	5	O
antagonism	antagonism	NOUN	NN	9	O
by	by	ADP	IN	9	O
metoprolol	metoprolol	NOUN	NN	0	B-Chemical
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
drug	drug	NOUN	NN	5	O
effect	effect	NOUN	NN	9	O
studied	study	VERB	VBD	9	O
was	be	VERB	VBD	9	O
the	the	DET	DT	5	O
antagonism	antagonism	NOUN	NN	9	O
by	by	ADP	IN	9	O
metoprolol	metoprolol	NOUN	NN	0	B-Chemical
of	of	ADP	IN	5	O
terbutaline	terbutaline	NOUN	NN	0	B-Chemical
-	-	PUNCT	HYPH	7	O
induced	induce	VERB	VBN	3	O
hypokalemia	hypokalemia	NOUN	NN	5	B-Disease
.	.	PUNCT	.	9	O

By	by	ADP	IN	5	O
using	use	VERB	VBG	9	O
pharmacokinetic	pharmacokinetic	ADJ	JJ	5	O
pharmacodynamic	pharmacodynamic	NOUN	NN	5	O
modeling	model	VERB	VBG	5	O
the	the	DET	DT	5	O
pharmacodynamics	pharmacodynamic	NOUN	NNS	5	O
of	of	ADP	IN	5	O
racemic	racemic	NOUN	NN	0	O
metoprolol	metoprolol	NOUN	NN	0	B-Chemical
and	and	CCONJ	CC	5	O
the	the	DET	DT	5	O
active	active	ADJ	JJ	9	O
S	S	PROPN	NNP	9	O
-	-	PUNCT	HYPH	7	O
isomer	isomer	PROPN	NNP	0	O
,	,	PUNCT	,	9	O
were	be	VERB	VBD	9	O
quantitated	quantitate	VERB	VBN	9	O
in	in	ADP	IN	5	O
EMs	em	NOUN	NNS	5	O
and	and	CCONJ	CC	5	O
PMs	pm	NOUN	NNS	5	O
in	in	ADP	IN	5	O
terms	term	NOUN	NNS	5	O
of	of	ADP	IN	5	O
IC50	ic50	ADJ	JJ	0	O
values	value	NOUN	NNS	5	O
,	,	PUNCT	,	9	O
representing	represent	VERB	VBG	9	O
metoprolol	metoprolol	NOUN	NN	0	B-Chemical
plasma	plasma	NOUN	NN	9	O
concentrations	concentration	NOUN	NNS	0	O
resulting	result	VERB	VBG	9	O
in	in	ADP	IN	5	O
half	half	ADJ	JJ	5	O
-	-	PUNCT	HYPH	7	O
maximum	maximum	ADJ	JJ	5	O
receptor	receptor	NOUN	NN	3	O
occupancy	occupancy	NOUN	NN	9	O
.	.	PUNCT	.	9	O

Six	six	NUM	CD	9	O
EMs	em	NOUN	NNS	5	O
received	receive	VERB	VBD	9	O
0	0	NUM	CD	7	O
.	.	PUNCT	.	9	O
5	5	NUM	CD	9	O
mg	mg	NOUN	NN	0	O
of	of	ADP	IN	5	O
terbutaline	terbutaline	NOUN	NN	0	B-Chemical
s	s	NOUN	NN	9	O
.	.	PUNCT	.	9	O
c	c	NOUN	NN	9	O
.	.	PUNCT	.	9	O
on	on	ADP	IN	5	O
two	two	NUM	CD	5	O
different	different	ADJ	JJ	9	O
occasions	occasion	NOUN	NNS	5	O
:	:	PUNCT	:	9	O
1	1	PUNCT	LS	9	O
)	)	PUNCT	-RRB-	9	O
1	1	NUM	CD	9	O
hr	hr	NOUN	NN	0	O
after	after	ADP	IN	9	O
administration	administration	NOUN	NN	9	O
of	of	ADP	IN	5	O
a	a	DET	DT	5	O
placebo	placebo	NOUN	NN	9	O
and	and	CCONJ	CC	5	O
2	2	PUNCT	LS	9	O
)	)	PUNCT	-RRB-	9	O
1	1	NUM	CD	9	O
hr	hr	NOUN	NN	0	O
after	after	ADP	IN	9	O
150	150	NUM	CD	0	O
mg	mg	NOUN	NN	0	O
of	of	ADP	IN	5	O
metoprolol	metoprolol	NOUN	NN	0	B-Chemical
p	p	NOUN	NN	7	O
.	.	PUNCT	.	9	O
o	o	X	XX	9	O
.	.	PUNCT	.	9	O

Five	five	NUM	CD	9	O
PMs	pm	NOUN	NNS	5	O
were	be	VERB	VBD	9	O
studied	study	VERB	VBN	9	O
according	accord	VERB	VBG	9	O
to	to	ADP	IN	5	O
the	the	DET	DT	5	O
same	same	ADJ	JJ	9	O
protocol	protocol	NOUN	NN	9	O
,	,	PUNCT	,	9	O
except	except	ADP	IN	9	O
for	for	ADP	IN	5	O
a	a	DET	DT	5	O
higher	high	ADJ	JJR	9	O
terbutaline	terbutaline	NOUN	NN	0	B-Chemical
dose	dose	NOUN	NN	9	O
(	(	PUNCT	-LRB-	9	O
0	0	NUM	CD	7	O
.	.	PUNCT	.	9	O
75	75	NUM	CD	9	O
mg	mg	NOUN	NN	0	O
)	)	PUNCT	-RRB-	9	O
on	on	ADP	IN	5	O
day	day	NOUN	NN	9	O
2	2	NUM	CD	9	O
.	.	PUNCT	.	9	O

Blood	blood	NOUN	NN	9	O
samples	sample	NOUN	NNS	9	O
for	for	ADP	IN	5	O
the	the	DET	DT	5	O
analysis	analysis	NOUN	NN	9	O
of	of	ADP	IN	5	O
plasma	plasma	NOUN	NN	9	O
potassium	potassium	NOUN	NN	0	B-Chemical
,	,	PUNCT	,	9	O
terbutaline	terbutaline	NOUN	NN	0	B-Chemical
,	,	PUNCT	,	9	O
metoprolol	metoprolol	NOUN	NN	0	B-Chemical
(	(	PUNCT	-LRB-	9	O
racemic	racemic	NOUN	NN	0	O
,	,	PUNCT	,	9	O
R	r	NOUN	NN	9	O
-	-	PUNCT	HYPH	7	O
and	and	CCONJ	CC	5	O
S	S	PROPN	NNP	9	O
-	-	PUNCT	HYPH	7	O
isomer	isomer	PROPN	NNP	0	O
)	)	PUNCT	-RRB-	9	O
,	,	PUNCT	,	9	O
and	and	CCONJ	CC	5	O
alpha	alpha	NOUN	NN	9	B-Chemical
-	-	PUNCT	HYPH	7	I-Chemical
hydroxymetoprolol	hydroxymetoprolol	NOUN	NN	_	I-Chemical
concentrations	concentration	NOUN	NNS	0	O
were	be	VERB	VBD	9	O
taken	take	VERB	VBN	5	O
at	at	ADP	IN	9	O
regular	regular	ADJ	JJ	5	O
time	time	NOUN	NN	5	O
intervals	interval	NOUN	NNS	5	O
,	,	PUNCT	,	9	O
during	during	ADP	IN	5	O
8	8	NUM	CD	9	O
hr	hr	NOUN	NNS	0	O
after	after	ADP	IN	9	O
metoprolol	metoprolol	NOUN	NN	0	B-Chemical
.	.	PUNCT	.	9	O

In	in	ADP	IN	9	O
PMs	pm	NOUN	NNS	5	O
,	,	PUNCT	,	9	O
metoprolol	metoprolol	NOUN	NN	0	B-Chemical
increased	increase	VERB	VBD	9	O
the	the	DET	DT	5	O
terbutaline	terbutaline	NOUN	NN	0	B-Chemical
area	area	NOUN	NN	5	O
under	under	ADP	IN	9	O
the	the	DET	DT	5	O
plasma	plasma	NOUN	NN	9	O
concentration	concentration	NOUN	NN	0	O
vs	vs	ADP	IN	7	O
.	.	PUNCT	.	9	O
time	time	NOUN	NN	5	O
curve	curve	NOUN	NN	9	O
(	(	PUNCT	-LRB-	9	O
+	+	CCONJ	CC	9	O
67	67	NUM	CD	7	O
%	%	NOUN	NN	9	O
)	)	PUNCT	-RRB-	9	O
.	.	PUNCT	.	9	O

Higher	high	ADJ	JJR	9	O
metoprolol	metoprolol	NOUN	NN	0	B-Chemical
/	/	SYM	SYM	9	O
alpha	alpha	NOUN	NN	9	B-Chemical
-	-	PUNCT	HYPH	7	I-Chemical
hydroxymetoprolol	hydroxymetoprolol	NOUN	NN	_	I-Chemical
ratios	ratio	NOUN	NNS	9	O
in	in	ADP	IN	5	O
PMs	pm	NOUN	NNS	5	O
were	be	VERB	VBD	9	O
predictive	predictive	ADJ	JJ	5	O
for	for	ADP	IN	5	O
higher	high	ADJ	JJR	9	O
R	r	NOUN	NN	9	O
-	-	PUNCT	HYPH	7	O
/	/	SYM	SYM	9	O
S	s	NOUN	NN	9	O
-	-	PUNCT	HYPH	7	O
isomer	isomer	NOUN	NN	0	O
ratios	ratio	NOUN	NNS	9	O
of	of	ADP	IN	5	O
unchanged	unchanged	ADJ	JJ	9	O
drug	drug	NOUN	NN	5	O
.	.	PUNCT	.	9	O

There	there	ADV	EX	5	O
was	be	VERB	VBD	9	O
a	a	DET	DT	5	O
difference	difference	NOUN	NN	9	O
in	in	ADP	IN	5	O
metoprolol	metoprolol	NOUN	NN	0	B-Chemical
potency	potency	NOUN	NN	9	O
with	with	ADP	IN	5	O
higher	high	ADJ	JJR	9	O
racemic	racemic	NOUN	NN	0	O
metoprolol	metoprolol	NOUN	NN	0	B-Chemical
IC50	ic50	DET	PRP$	0	O
values	value	NOUN	NNS	5	O
in	in	ADP	IN	5	O
PMs	pm	NOUN	NNS	5	O
(	(	PUNCT	-LRB-	9	O
72	72	NUM	CD	9	O
+	+	SYM	SYM	9	O
/	/	SYM	SYM	9	O
-	-	SYM	SYM	7	O
7	7	NUM	CD	9	O
ng	ng	NOUN	NN	0	O
.	.	PUNCT	.	9	O
ml	ml	NOUN	NN	0	O
-	-	PUNCT	HYPH	7	O
1	1	NUM	CD	9	O
)	)	PUNCT	-RRB-	9	O
than	than	ADP	IN	5	O
EMs	em	NOUN	NNS	5	O
(	(	PUNCT	-LRB-	9	O
42	42	NUM	CD	7	O
+	+	SYM	SYM	9	O
/	/	SYM	SYM	9	O
-	-	SYM	SYM	7	O
8	8	NUM	CD	9	O
ng	ng	NOUN	NN	0	O
.	.	PUNCT	.	9	O
ml	ml	NOUN	NN	0	O
-	-	PUNCT	HYPH	7	O
1	1	NUM	CD	9	O
,	,	PUNCT	,	9	O
P	p	NOUN	NN	9	O
less	less	ADJ	JJR	5	O
than	than	ADP	IN	5	O
.	.	PUNCT	.	9	O
001	001	NUM	CD	9	O
)	)	PUNCT	-RRB-	9	O
.	.	PUNCT	.	9	O
(	(	PUNCT	-LRB-	9	O
ABSTRACT	ABSTRACT	PROPN	NNP	2	O
TRUNCATED	truncated	NUM	CD	2	O
AT	at	ADP	IN	9	O
250	250	NUM	CD	0	O
WORDS	word	NOUN	NNS	3	O
)	)	PUNCT	-RRB-	9	O

The	the	DET	DT	5	O
hemodynamics	hemodynamic	NOUN	NNS	5	O
of	of	ADP	IN	5	O
oxytocin	oxytocin	NOUN	NN	5	B-Chemical
and	and	CCONJ	CC	5	O
other	other	ADJ	JJ	5	O
vasoactive	vasoactive	ADJ	JJ	5	O
agents	agent	NOUN	NNS	5	O
during	during	ADP	IN	5	O
neuraxial	neuraxial	ADJ	JJ	5	O
anesthesia	anesthesia	NOUN	NN	5	O
for	for	ADP	IN	5	O
cesarean	cesarean	ADJ	JJ	5	O
delivery	delivery	NOUN	NN	5	O
:	:	PUNCT	:	9	O
findings	finding	NOUN	NNS	9	O
in	in	ADP	IN	5	O
six	six	NUM	CD	9	O
cases	case	NOUN	NNS	5	O
.	.	PUNCT	.	9	O

Oxytocin	Oxytocin	PROPN	NNP	0	B-Chemical
is	be	VERB	VBZ	5	O
a	a	DET	DT	5	O
commonly	commonly	ADV	RB	5	O
used	use	VERB	VBN	5	O
uterotonic	uterotonic	ADJ	JJ	5	O
that	that	DET	WDT	5	O
can	can	VERB	MD	5	O
cause	cause	VERB	VB	5	O
significant	significant	ADJ	JJ	9	O
and	and	CCONJ	CC	5	O
even	even	ADV	RB	5	O
fatal	fatal	ADJ	JJ	5	O
hypotension	hypotension	NOUN	NN	5	B-Disease
,	,	PUNCT	,	9	O
particularly	particularly	ADV	RB	5	O
when	when	ADV	WRB	5	O
given	give	VERB	VBN	5	O
as	as	ADP	IN	5	O
a	a	DET	DT	5	O
bolus	bolus	NOUN	NN	0	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
resulting	result	VERB	VBG	9	O
hypotension	hypotension	NOUN	NN	5	B-Disease
can	can	VERB	MD	5	O
be	be	VERB	VB	5	O
produced	produce	VERB	VBN	9	O
by	by	ADP	IN	9	O
a	a	DET	DT	5	O
decrease	decrease	NOUN	NN	9	O
in	in	ADP	IN	5	O
systemic	systemic	ADJ	JJ	9	O
vascular	vascular	ADJ	JJ	5	O
resistance	resistance	NOUN	NN	9	O
or	or	CCONJ	CC	5	O
cardiac	cardiac	ADJ	JJ	5	O
output	output	NOUN	NN	5	O
through	through	ADP	IN	9	O
a	a	DET	DT	5	O
decrease	decrease	NOUN	NN	9	O
in	in	ADP	IN	5	O
venous	venous	ADJ	JJ	5	O
return	return	NOUN	NN	5	O
.	.	PUNCT	.	9	O

Parturients	parturient	NOUN	NNS	5	O
with	with	ADP	IN	5	O
normal	normal	ADJ	JJ	9	O
volume	volume	NOUN	NN	9	O
status	status	NOUN	NN	9	O
,	,	PUNCT	,	9	O
heart	heart	NOUN	NN	5	O
valves	valve	NOUN	NNS	5	O
and	and	CCONJ	CC	5	O
pulmonary	pulmonary	ADJ	JJ	5	O
vasculature	vasculature	NOUN	NN	5	O
most	most	ADV	RBS	9	O
often	often	ADV	RB	5	O
respond	respond	VERB	VBP	5	O
to	to	ADP	IN	5	O
this	this	DET	DT	5	O
hypotension	hypotension	NOUN	NN	5	B-Disease
with	with	ADP	IN	5	O
a	a	DET	DT	5	O
compensatory	compensatory	ADJ	JJ	5	O
increase	increase	NOUN	NN	9	O
in	in	ADP	IN	5	O
heart	heart	NOUN	NN	5	O
rate	rate	NOUN	NN	9	O
and	and	CCONJ	CC	5	O
stroke	stroke	NOUN	NN	5	B-Disease
volume	volume	NOUN	NN	9	O
.	.	PUNCT	.	9	O

Oxytocin	Oxytocin	PROPN	NNP	0	B-Chemical
-	-	PUNCT	HYPH	7	O
induced	induce	VERB	VBN	3	O
hypotension	hypotension	NOUN	NN	5	B-Disease
at	at	ADP	IN	9	O
cesarean	cesarean	ADJ	JJ	5	O
delivery	delivery	NOUN	NN	5	O
may	may	VERB	MD	5	O
be	be	VERB	VB	5	O
incorrectly	incorrectly	ADV	RB	5	O
attributed	attribute	VERB	VBN	9	O
to	to	ADP	IN	5	O
blood	blood	NOUN	NN	9	B-Disease
loss	loss	NOUN	NN	9	I-Disease
.	.	PUNCT	.	9	O

Pulse	pulse	VERB	VB	5	O
power	power	NOUN	NN	5	O
analysis	analysis	NOUN	NN	9	O
(	(	PUNCT	-LRB-	9	O
also	also	ADV	RB	9	O
called	call	VERB	VBN	5	O
"	"	PUNCT	``	5	O
pulse	pulse	NOUN	NN	5	O
contour	contour	NOUN	NN	5	O
analysis	analysis	NOUN	NN	9	O
"	"	PUNCT	''	5	O
)	)	PUNCT	-RRB-	9	O
of	of	ADP	IN	5	O
an	an	DET	DT	5	O
arterial	arterial	ADJ	JJ	5	O
pressure	pressure	NOUN	NN	5	O
wave	wave	NOUN	NN	5	O
form	form	NOUN	NN	9	O
allows	allow	VERB	VBZ	5	O
continuous	continuous	ADJ	JJ	5	O
evaluation	evaluation	NOUN	NN	5	O
of	of	ADP	IN	5	O
systemic	systemic	ADJ	JJ	9	O
vascular	vascular	ADJ	JJ	5	O
resistance	resistance	NOUN	NN	9	O
and	and	CCONJ	CC	5	O
cardiac	cardiac	ADJ	JJ	5	O
output	output	NOUN	NN	5	O
in	in	ADP	IN	5	O
real	real	ADJ	JJ	5	O
time	time	NOUN	NN	5	O
,	,	PUNCT	,	9	O
thereby	thereby	ADV	RB	9	O
elucidating	elucidate	VERB	VBG	9	O
the	the	DET	DT	5	O
causative	causative	ADJ	JJ	9	O
factors	factor	NOUN	NNS	9	O
behind	behind	ADP	IN	5	O
changes	change	NOUN	NNS	9	O
in	in	ADP	IN	5	O
blood	blood	NOUN	NN	9	O
pressure	pressure	NOUN	NN	5	O
.	.	PUNCT	.	9	O

Pulse	pulse	NOUN	NN	5	O
power	power	NOUN	NN	5	O
analysis	analysis	NOUN	NN	9	O
was	be	VERB	VBD	9	O
conducted	conduct	VERB	VBN	9	O
in	in	ADP	IN	5	O
six	six	NUM	CD	9	O
cases	case	NOUN	NNS	5	O
of	of	ADP	IN	5	O
cesarean	cesarean	ADJ	JJ	5	O
delivery	delivery	NOUN	NN	5	O
performed	perform	VERB	VBN	9	O
under	under	ADP	IN	9	O
neuraxial	neuraxial	ADJ	JJ	5	O
anesthesia	anesthesia	NOUN	NN	5	O
.	.	PUNCT	.	9	O

Hypotension	hypotension	NOUN	NN	7	B-Disease
in	in	ADP	IN	5	O
response	response	NOUN	NN	9	O
to	to	ADP	IN	5	O
oxytocin	oxytocin	NOUN	NN	5	B-Chemical
was	be	VERB	VBD	9	O
associated	associate	VERB	VBN	9	O
with	with	ADP	IN	5	O
a	a	DET	DT	5	O
decrease	decrease	NOUN	NN	9	O
in	in	ADP	IN	5	O
systemic	systemic	ADJ	JJ	9	O
vascular	vascular	ADJ	JJ	5	O
resistance	resistance	NOUN	NN	9	O
